sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
17,0,YES,0.9987418620199431,0.0006261274108103712,0.9993679894307534,0.9987420120916669,0.0006261274403518727,0.9993681395320188,1.5010126530601298e-07,0.00045032943186059467,0.0022516471593029734,True,7.3746977442317405,YES,51327, YES,yes,0.9983207583427429,raw_passthrough,,
18,1,NO,0.00755746380621276,0.9903104194368257,0.9978678832430385,0.007557518417842636,0.9903104409323114,0.997867959350154,7.610711549865812e-08,0.001999414427080367,0.009997072135401835,True,-4.875482790297618,NO,9424, NO,no,0.9893829226493835,raw_passthrough,,
19,1,NO,0.006684087888868368,0.9922960961632135,0.9989801840520818,0.00668419223890729,0.9922961399910103,0.9989803322299176,1.481778357792507e-07,0.0009185308760545129,0.004592654380272564,True,-5.0002917868450885,NO,9424, NO,no,0.9917690753936768,raw_passthrough,,
20,1,NO,0.9852887937865695,0.008526862599975104,0.9938156563865447,0.9852909184890949,0.008526868721586369,0.9938177872106813,2.1308241365813885e-06,0.0054198609106168374,0.027099304553084187,True,4.749713303639629,YES,51327, YES,yes,0.9846929311752319,raw_passthrough,,
21,0,YES,0.9977298674908317,0.0006253475001216151,0.9983552149909534,0.9977303346591204,0.0006253475739344232,0.9983556822330548,4.672421014539907e-07,0.0014146002241311585,0.007073001120655792,True,7.374930347779683,YES,51327, YES,yes,0.9974929094314575,raw_passthrough,,
22,1,NO,0.9683186523047664,0.029240674024094478,0.9975593263288609,0.9683189940135764,0.029240676659170815,0.9975596706727472,3.443438862937853e-07,0.0018435613713989666,0.009217806856994833,True,3.5000005332832376,YES,51327, YES,yes,0.968026876449585,raw_passthrough,,
23,0,YES,0.9979984579545571,0.0017001743677671002,0.9996986323223243,0.9979987051185278,0.0017001744398238495,0.9996988795583517,2.4723602742859896e-07,0.00026265535421973664,0.0013132767710986831,True,6.375020915510316,YES,51327, YES,yes,0.997765064239502,raw_passthrough,,
24,1,NO,0.01097650926253505,0.9884048623820635,0.9993813716445985,0.0109766788435163,0.9884049310926964,0.9993816099362127,2.3829161421851097e-07,0.0005710582163160122,0.002855291081580061,True,-4.50033492572702,NO,9424, NO,no,0.9878901839256287,raw_passthrough,,
25,0,YES,0.9992782719211919,0.00023039061427123367,0.9995086625354631,0.9992783573530882,0.00023039062805270394,0.999508747981141,8.544567786650248e-08,0.00043400334993820095,0.002170016749691005,True,8.375012373652938,YES,51327, YES,yes,0.9991081357002258,raw_passthrough,,
26,0,YES,0.9756870554650066,0.022935706008872528,0.9986227614738791,0.9756872397984512,0.0229357062207965,0.9986229460192477,1.845453686533105e-07,0.0013028342610315019,0.0065141713051575095,True,3.750446984453332,YES,51327, YES,yes,0.9750509262084961,raw_passthrough,,
27,0,YES,0.9963637408551445,0.0031712485196688537,0.9995349893748133,0.9963638402750292,0.0031712485802002782,0.9995350888552295,9.948041612695135e-08,0.00035768233797121645,0.0017884116898560821,True,5.749987027128285,YES,51327, YES,yes,0.9960687160491943,raw_passthrough,,
28,0,YES,0.9992540584643973,0.00017944689013270484,0.99943350535453,0.9992542660769281,0.00017944690457010514,0.9994337129814982,2.076269681738907e-07,0.00045070103669198275,0.0022535051834599138,True,8.62488504505401,YES,51327, YES,yes,0.9991163611412048,raw_passthrough,,
29,0,YES,0.967766907135919,0.02921836999731315,0.9969852771332322,0.9677679194463009,0.029218370231635166,0.9969862896779361,1.0125447039710522e-06,0.0027103354327524054,0.013551677163762026,True,3.5001936388686468,YES,51327, YES,yes,0.9673035144805908,raw_passthrough,,
30,1,NO,0.24072322986727723,0.741921206922747,0.9826444367900242,0.24072694778999912,0.741921427493633,0.9826483752836321,3.938493607913429e-06,0.015741341218036036,0.07870670609018018,True,-1.12559519763542,NO,9424, NO,no,0.7407810688018799,raw_passthrough,,
31,0,YES,0.994891743644468,0.00460693994803962,0.9994986835925076,0.9948920586224991,0.004606940197436961,0.9994989988199361,3.1522742849343643e-07,0.00038032917064089437,0.001901645853204472,True,5.375070079735423,YES,51327, YES,yes,0.994683563709259,raw_passthrough,,
32,1,NO,0.0016942669949486398,0.9947457163182263,0.996439983313175,0.0016943399371838314,0.9947457367024015,0.9964400766395853,9.332641037751443e-08,0.00330788980830982,0.016539449041549102,True,-6.375236946478126,NO,9424, NO,no,0.9942448735237122,raw_passthrough,,
33,0,YES,0.9974191222438491,0.0005519128807725671,0.9979710351246217,0.9974195592968313,0.0005519129481246483,0.997971472244956,4.371203342623531e-07,0.001757912511658416,0.00878956255829208,True,7.499536133056695,YES,51327, YES,yes,0.997197151184082,raw_passthrough,,
34,1,NO,0.9423383513009216,0.05316742366656345,0.995505774967485,0.9423393980515138,0.05316743057624445,0.9955068286277582,1.053660273142576e-06,0.004097878392438152,0.02048939196219076,True,2.8749185223407503,YES,51327, YES,yes,0.942129909992218,raw_passthrough,,
35,0,YES,0.9978679574883181,0.0015003985070138532,0.999368355995332,0.99786820760203,0.0015003986995512837,0.9993686063015813,2.503062492831276e-07,0.0005886032501435268,0.002943016250717634,True,6.499890215600331,YES,51327, YES,yes,0.9976463913917542,raw_passthrough,,
36,0,YES,0.9955665382863623,0.002467933619715084,0.9980344719060774,0.9955675369205774,0.002467934062547194,0.9980354709831246,9.990770472034782e-07,0.0017174980625469269,0.008587490312734635,True,5.999930750634872,YES,51327, YES,yes,0.9951790571212769,raw_passthrough,,
37,1,NO,0.9975699359608059,0.001168429020649415,0.9987383649814553,0.9975703367234982,0.0011684291634930953,0.9987387658869913,4.009055359910363e-07,0.0010343157779401971,0.005171578889700986,True,6.749662127527131,YES,51327, YES,yes,0.9972860813140869,raw_passthrough,,
38,0,YES,0.9987419297197834,0.0008038060325438212,0.9995457357523272,0.9987421392661257,0.0008038060890062554,0.9995459453551319,2.0960280466830739e-07,0.0004270295144250598,0.002135147572125299,True,7.1248937073883845,YES,51327, YES,yes,0.9985923171043396,raw_passthrough,,
39,1,NO,6.601747725144025e-05,0.9995299051196119,0.9995959225968634,6.603169707102795e-05,0.9995299188883683,0.9995959505854393,2.7988575901360946e-08,0.0003943307037483731,0.0019716535187418653,True,-9.625120823596857,NO,9424, NO,no,0.9993487000465393,raw_passthrough,,
40,0,YES,0.9989581952036338,0.0003351689329557955,0.9992933641365896,0.9989583814932176,0.0003351689660880907,0.9992935504593057,1.8632271603369333e-07,0.0006713525729087222,0.003356762864543611,True,7.999833524929623,YES,51327, YES,yes,0.9988042116165161,raw_passthrough,,
41,1,NO,0.0035901166318433437,0.9956674012210779,0.9992575178529213,0.0035903281598950484,0.9956674677315267,0.9992577958914217,2.780385004452768e-07,0.0006974557628341116,0.0034872788141705577,True,-5.625228577070412,NO,9424, NO,no,0.995274543762207,raw_passthrough,,
42,1,NO,0.9969185947367052,0.0019243470449394392,0.9988429417816447,0.9969193248655028,0.0019243472207727094,0.9988436720862756,7.303046308804184e-07,0.0010649987478896026,0.005324993739448013,True,6.25008240313046,YES,51327, YES,yes,0.9965099692344666,raw_passthrough,,
43,1,NO,4.002241375916038e-05,0.9990887956794012,0.9991288180931603,4.0030308735334276e-05,0.9990888057876832,0.9991288360964186,1.8003258217547113e-08,0.0008584463755485476,0.0042922318777427375,True,-10.12515927210078,NO,9424, NO,no,0.9988431930541992,raw_passthrough,,
44,0,YES,0.9822854845899354,0.015867376390037907,0.9981528609799732,0.9822909559999756,0.015867377746964676,0.9981583337469403,5.47276696705179e-06,0.0014531792694759001,0.007265896347379501,True,4.125616781513881,YES,51327, YES,yes,0.9813588261604309,raw_passthrough,,
45,0,YES,0.9978261787402203,0.001031429894094714,0.9988576086343149,0.9978269758922645,0.001031430295525546,0.9988584061877901,7.975534751514246e-07,0.0009956760478810368,0.004978380239405184,True,6.874633004362779,YES,51327, YES,yes,0.9975348711013794,raw_passthrough,,
46,1,NO,0.00015826287390325518,0.9989605272870766,0.9991187901609799,0.00015829781396327502,0.998960556997018,0.9991188548109813,6.46500013523621e-08,0.000804442827593139,0.004022214137965695,True,-8.75021312891256,NO,9424, NO,no,0.9986476302146912,raw_passthrough,,
47,0,YES,0.9987237696574522,0.0007093164564326833,0.9994330861138849,0.9987239975122154,0.0007093164827291483,0.9994333139949445,2.2788105957793903e-07,0.0004739530839716779,0.0023697654198583896,True,7.24993174225014,YES,51327, YES,yes,0.9986114501953125,raw_passthrough,,
48,1,NO,0.9914498266451766,0.004053452082172285,0.9955032787273489,0.9914519452778174,0.0040534599930616595,0.995505405270879,2.1265435301565105e-06,0.0040152789136372056,0.020076394568186027,True,5.499599458919984,YES,51327, YES,yes,0.9910318851470947,raw_passthrough,,
49,1,NO,0.0011679755302896949,0.9979707561342934,0.9991387316645831,0.0011680706697781503,0.9979708701352431,0.9991389408050213,2.0914043818986983e-07,0.0008333803414257743,0.004166901707128872,True,-6.750452038464171,NO,9424, NO,no,0.9972516894340515,raw_passthrough,,
50,1,NO,0.0006255605341149407,0.9983674410261252,0.9989930015602401,0.0006255963756594535,0.9983674696041398,0.9989930659797992,6.44195591315011e-08,0.0008590793624904753,0.004295396812452376,True,-7.375228560929729,NO,9424, NO,no,0.9979617595672607,raw_passthrough,,
51,1,NO,0.9983674198902471,0.00023021670252545962,0.9985976365927726,0.9983674487658771,0.0002302167077977645,0.9985976654736749,2.8880902336325676e-08,0.0013610471694814692,0.006805235847407346,True,8.374855589161744,YES,51327, YES,yes,0.9981837868690491,raw_passthrough,,
52,1,NO,0.004592519564616322,0.9922305243037552,0.9968230438683716,0.004593040204893502,0.9922306300505467,0.9968236702554402,6.263870685474515e-07,0.003013594530658572,0.01506797265329286,True,-5.375526665220639,NO,9424, NO,no,0.9911906719207764,raw_passthrough,,
53,1,NO,0.5611800487546778,0.4370200927781245,0.9982001415328022,0.5611801454526527,0.43702009601078456,0.9982002414634372,9.993063498914267e-08,0.0015617027492151245,0.007808513746075623,True,0.25006262361695986,YES,51327, YES,yes,0.5610109567642212,raw_passthrough,,
54,1,NO,0.001498145159361928,0.9965439213472242,0.9980420665065862,0.0014981922748902837,0.9965439356941515,0.9980421279690417,6.146245545846085e-08,0.0018345142090857305,0.009172571045428653,True,-6.5000654311158375,NO,9424, NO,no,0.9959959983825684,raw_passthrough,,
55,1,NO,0.00043028001589704877,0.9991291076847482,0.9995593877006452,0.00043046903031898696,0.9991292043375273,0.9995596733678462,2.85667201005424e-07,0.00040470858155619224,0.002023542907780961,True,-7.750203087369295,NO,9424, NO,no,0.9984039664268494,raw_passthrough,,
56,0,YES,0.9987135681535627,0.0006260145158505602,0.9993395826694133,0.9987137594793095,0.0006260145900074739,0.999339774069317,1.9139990370398152e-07,0.000582219460689561,0.0029110973034478047,True,7.374849737266721,YES,51327, YES,yes,0.9985573887825012,raw_passthrough,,
57,1,NO,0.002182249284756916,0.9975889113885489,0.9997711606733058,0.0021822970194662035,0.997588932967616,0.9997712299870821,6.931377627417135e-08,0.00021639546497590644,0.0010819773248795322,True,-6.124985151680279,NO,9424, NO,no,0.9974985718727112,raw_passthrough,,
58,0,YES,0.9983077887567169,0.000430072451031599,0.9987378612077484,0.9983081824215685,0.00043007250970308127,0.9987382549312716,3.937235231177283e-07,0.0011342612125592913,0.0056713060627964565,True,7.749863225724251,YES,51327, YES,yes,0.9981628060340881,raw_passthrough,,
59,1,NO,0.0046036307240886,0.9943412771902403,0.998944907914329,0.004603744721499912,0.9943412810203661,0.998945025741866,1.1782753706057747e-07,0.0009862544580945202,0.004931272290472601,True,-5.375235204710597,NO,9424, NO,no,0.9939237236976624,raw_passthrough,,
60,1,NO,0.05324138071451408,0.943947158404446,0.9971885391189601,0.05324152437947257,0.9439471792695259,0.9971887036489985,1.645300383712467e-07,0.0026179220453050457,0.013089610226525229,True,-2.875234261322679,NO,9424, NO,no,0.9433565139770508,raw_passthrough,,
61,1,NO,0.005216758270551468,0.9943814894138632,0.9995982476844146,0.005216808381867532,0.9943815024783964,0.999598310860264,6.317584932968856e-08,0.0003464413408026173,0.0017322067040130866,True,-5.2502447369893765,NO,9424, NO,no,0.9939481019973755,raw_passthrough,,
62,1,NO,0.00023035723152321953,0.9992017486678086,0.9994321058993318,0.00023037206971241063,0.9992017508504589,0.9994321229201714,1.7020839515602404e-08,0.0005410543305115515,0.0027052716525577574,True,-8.375080698998215,NO,9424, NO,no,0.9989933371543884,raw_passthrough,,
63,0,YES,0.022968391756645723,0.9766101915883678,0.9995785833450135,0.022968456438086916,0.9766101922502239,0.9995786486883108,6.534329732854616e-08,0.00039284498849740914,0.0019642249424870455,True,-3.749968588014446,NO,9424, NO,no,0.9760627150535583,raw_passthrough,,
64,0,YES,0.9968364427385406,0.0010304696717472238,0.9978669124102878,0.9968368082362085,0.0010304698021524204,0.9978672780383608,3.6562807304019174e-07,0.001848252265579558,0.00924126132789779,True,6.8745720158287575,YES,51327, YES,yes,0.9966046810150146,raw_passthrough,,
65,0,YES,0.8914408992209406,0.10646337249511306,0.9979042717160537,0.8914414637786003,0.10646339515568906,0.9979048589342894,5.872182357036237e-07,0.001549704673353021,0.007748523366765105,True,2.125038135696853,YES,51327, YES,yes,0.8908578753471375,raw_passthrough,,
66,0,YES,0.8501269239823224,0.14771506698885492,0.9978419909711773,0.8501275918009928,0.1477150717913962,0.997842663592389,6.726212117280639e-07,0.0017245616482594141,0.00862280824129707,True,1.7501004655715406,YES,51327, YES,yes,0.8499051332473755,raw_passthrough,,
67,1,NO,0.9988392450469523,0.0002609485227486886,0.999100193569701,0.9988393105260024,0.00026094852782903465,0.9991002590538314,6.548413034046519e-08,0.0008560161799606779,0.004280080899803389,True,8.250025967960058,YES,51327, YES,yes,0.9986735582351685,raw_passthrough,,
68,0,YES,0.9984161791409387,0.0007091257057627925,0.9991253048467015,0.9984163453243994,0.0007091257535765811,0.999125471077976,1.6623127452319864e-07,0.0008081693366868729,0.0040408466834343645,True,7.249892669220974,YES,51327, YES,yes,0.99830162525177,raw_passthrough,,
69,0,YES,0.18110308334847902,0.8114646197170821,0.9925677030655611,0.18110351363480232,0.8114647217552209,0.9925682353900231,5.323244620658585e-07,0.006047626527407334,0.03023813263703667,True,-1.4997743969640174,NO,9424, NO,no,0.810538649559021,raw_passthrough,,
70,0,YES,0.02590720523216647,0.9725825743306515,0.998489779562818,0.025907272089876535,0.9725826114428813,0.9984898835327578,1.0396993976868885e-07,0.0013771653191636723,0.006885826595818362,True,-3.6254338568790905,NO,9424, NO,no,0.971679151058197,raw_passthrough,,
71,0,YES,0.9985709972228505,0.0006258388838594406,0.99919683610671,0.9985711406291701,0.0006258389359739501,0.999196979565144,1.4345843402097103e-07,0.0007438347250985482,0.003719173625492741,True,7.374987567644793,YES,51327, YES,yes,0.998206377029419,raw_passthrough,,
72,0,YES,0.9969857946346161,0.0014987728898495658,0.9984845675244657,0.9969865916699567,0.0014987729725471277,0.9984853646425038,7.971180381316501e-07,0.0013786787132497543,0.006893393566248771,True,6.50008982121455,YES,51327, YES,yes,0.9966950416564941,raw_passthrough,,
73,0,YES,0.9988276379957115,0.0007093494557619884,0.9995369874514735,0.9988278007966609,0.0007093494755005679,0.9995371502721615,1.6282068804329697e-07,0.00043026416279766004,0.0021513208139883003,True,7.249989216274435,YES,51327, YES,yes,0.9987103939056396,raw_passthrough,,
74,1,NO,0.0035919014615791323,0.9959602930201705,0.9995521944817497,0.0035919614227905104,0.9959603026356422,0.9995522640584327,6.957668297058461e-08,0.0004084994645870473,0.0020424973229352366,True,-5.62502567274846,NO,9424, NO,no,0.9957259893417358,raw_passthrough,,
75,0,YES,0.9963635829597712,0.002470576876679749,0.998834159836451,0.9963638937812839,0.002470577373361837,0.9988344711546457,3.113181947789201e-07,0.0010743656677156123,0.005371828338578062,True,5.999660557018909,YES,51327, YES,yes,0.9959653615951538,raw_passthrough,,
76,0,YES,0.20154696966771443,0.7971288941942889,0.9986758638620034,0.20154702988020046,0.7971289054536705,0.998675935333871,7.147186764644431e-08,0.0010964673478149004,0.005482336739074502,True,-1.374993935608155,NO,9424, NO,no,0.7969173192977905,raw_passthrough,,
77,1,NO,0.0019251319339970057,0.9973616087875156,0.9992867407215126,0.0019251546551187285,0.9973616143567933,0.999286769011912,2.8290399467501004e-08,0.0006093406045189454,0.003046703022594727,True,-6.250118898030447,NO,9424, NO,no,0.9971237778663635,raw_passthrough,,
78,0,YES,0.9883294812390591,0.009695573323198158,0.9980250545622572,0.9883304775050373,0.009695575981362453,0.9980260534863998,9.989241426255902e-07,0.0017412256021078114,0.008706128010539056,True,4.62434670217516,YES,51327, YES,yes,0.9880593419075012,raw_passthrough,,
79,1,NO,0.00048708184047587997,0.9980558014769565,0.9985428833174324,0.0004871114219936157,0.9980558193543727,0.9985429307763664,4.7458934004929176e-08,0.0013625194410922796,0.006812597205461398,True,-7.625132305759826,NO,9424, NO,no,0.9977858066558838,raw_passthrough,,
80,1,NO,0.9932633159935571,0.005212266197769988,0.9984755821913271,0.9932640259195705,0.00521226747488498,0.9984762933944555,7.112031283895703e-07,0.0013886571777271168,0.006943285888635584,True,5.249981068927244,YES,51327, YES,yes,0.9929728507995605,raw_passthrough,,
81,1,NO,0.9991131007057049,0.000552604497384331,0.9996657052030893,0.9991131914812922,0.000552604515264652,0.9996657959965568,9.079346752205453e-08,0.0003064117925836458,0.001532058962918229,True,7.499980712288203,YES,51327, YES,yes,0.9990295171737671,raw_passthrough,,
82,1,NO,0.00017914769942287535,0.9978382383315068,0.9980173860309296,0.00017921991619748145,0.997838240591206,0.9980174605074035,7.447647387692768e-08,0.0017410873650154412,0.008705436825077205,True,-8.625135848691638,NO,9424, NO,no,0.9975405931472778,raw_passthrough,,
83,0,YES,0.9976917040965709,0.0010310695295594296,0.9987227736261304,0.9976918553975388,0.0010310695810526198,0.9987229249785914,1.5135246100861366e-07,0.001101543032455018,0.00550771516227509,True,6.8748476721751945,YES,51327, YES,yes,0.997577965259552,raw_passthrough,,
84,0,YES,0.959749741335262,0.03721041899802428,0.9969601603332863,0.959750151984579,0.03721042044379173,0.9969605724283708,4.120950845010185e-07,0.002762987060687515,0.013814935303437576,True,3.250083761686513,YES,51327, YES,yes,0.9593164920806885,raw_passthrough,,
85,1,NO,0.004600641201385779,0.9936836552429096,0.9982842964442954,0.0046008838390945205,0.9936836859482726,0.9982845697873671,2.7334307173276784e-07,0.0015570724360643808,0.007785362180321904,True,-5.375223216117244,NO,9424, NO,no,0.9930447936058044,raw_passthrough,,
86,0,YES,0.9994125041571688,0.00023042533158464888,0.9996429294887534,0.9994126505748323,0.0002304253437612472,0.9996430759185936,1.46429840142126e-07,0.00031152352703461665,0.0015576176351730833,True,8.374996016247307,YES,51327, YES,yes,0.999263346195221,raw_passthrough,,
87,0,YES,0.8684002964510089,0.11754992214217058,0.9859502185931794,0.8684022009134611,0.11754993339700032,0.9859521343104614,1.9157172819195267e-06,0.013405314123071502,0.06702657061535751,True,1.9997896667249468,YES,51327, YES,yes,0.867867648601532,raw_passthrough,,
88,1,NO,0.9975923404912649,0.0019258706511306417,0.9995182111423955,0.9975925330246546,0.0019258708065130238,0.9995184038311676,1.926887721603876e-07,0.00040412708668373,0.00202063543341865,True,6.249966564091567,YES,51327, YES,yes,0.9974138736724854,raw_passthrough,,
89,0,YES,0.9861116764831213,0.01241262025229373,0.998524296735415,0.9861127732124406,0.01241262337873194,0.9985253965911726,1.0998557575803147e-06,0.0012945385079704162,0.006472692539852081,True,4.375055892938822,YES,51327, YES,yes,0.9857949018478394,raw_passthrough,,
90,0,YES,0.9974065502487893,0.0016991401977348118,0.9991056904465241,0.9974066170118197,0.0016991402813779988,0.9991057572931976,6.68466735298523e-08,0.0008466367899143504,0.004233183949571752,True,6.375036102745717,YES,51327, YES,yes,0.9971655011177063,raw_passthrough,,
91,1,NO,0.004069386174757137,0.9957790647541686,0.9998484509289257,0.0040694910134623724,0.9957790733251597,0.999848564338622,1.1340969630069253e-07,0.0001436339593615918,0.000718169796807959,True,-5.500033239130146,NO,9424, NO,no,0.9955734014511108,raw_passthrough,,
92,0,YES,0.9989335419679057,0.0004876209358914516,0.9994211629037972,0.9989337165747474,0.00048762099062060857,0.999421337565368,1.7466157076206912e-07,0.0005224001005159505,0.0026120005025797527,True,7.624905195515192,YES,51327, YES,yes,0.9986528158187866,raw_passthrough,,
93,1,NO,0.9945564171486874,0.0019205429777327783,0.9964769601264202,0.9945571661088702,0.0019205433339849521,0.9964777094428552,7.493164350114156e-07,0.003094358431916882,0.015471792159584411,True,6.2496888783628295,YES,51327, YES,yes,0.9942100048065186,raw_passthrough,,
94,0,YES,0.9989550396521709,0.0004303761746281086,0.9993854158267991,0.9989552236541385,0.00043037637188910144,0.9993856000260276,1.841992285367411e-07,0.0005627431981823015,0.0028137159909115074,True,7.749805397974165,YES,51327, YES,yes,0.9987245202064514,raw_passthrough,,
95,0,YES,0.006688017412193603,0.9922413303602973,0.9989293477724909,0.006688952602294838,0.9922418278200519,0.9989307804223467,1.4326498558592249e-06,0.0009540027420144249,0.004770013710072124,True,-4.999648874845434,NO,9424, NO,no,0.9911934733390808,raw_passthrough,,
96,1,NO,0.0006254881142401542,0.9984322112875335,0.9990576994017736,0.0006258879814961694,0.9984322903410171,0.9990581783225133,4.789207397326578e-07,0.000859721314505235,0.004298606572526175,True,-7.375409209675017,NO,9424, NO,no,0.9973875880241394,raw_passthrough,,
97,0,YES,0.9977324213879282,0.0006256089669195606,0.9983580303548477,0.9977329780568338,0.0006256090772704611,0.9983585871341043,5.56779256588591e-07,0.001501479186701355,0.0075073959335067745,True,7.3745148804654965,YES,51327, YES,yes,0.9974187612533569,raw_passthrough,,
98,1,NO,0.00048597102313702027,0.9961672618548363,0.9966532328779732,0.00048608619966378046,0.9961672870693294,0.9966533732689932,1.4039101992047165e-07,0.003227581570618941,0.016137907853094706,True,-7.625521455051824,NO,9424, NO,no,0.9953117370605469,raw_passthrough,,
99,1,NO,0.9978891247446717,0.0009100783818149729,0.9987992031264867,0.9978892694311214,0.0009100784927813162,0.9987993479239028,1.4479741605732954e-07,0.0011252616600888482,0.005626308300444241,True,6.999866720909594,YES,51327, YES,yes,0.9976217150688171,raw_passthrough,,
100,1,NO,0.9985666592310405,0.0004301363736146365,0.9989967956046552,0.9985670941372558,0.000430136430214069,0.9989972305674698,4.349628146549378e-07,0.0009453084450128968,0.004726542225064484,True,7.749973880308107,YES,51327, YES,yes,0.9983383417129517,raw_passthrough,,
101,1,NO,0.022945023020567973,0.9760635899545724,0.9990086129751404,0.022945228069637745,0.9760636859167093,0.9990089139863471,3.010112066270665e-07,0.0008893925945373877,0.004446962972686938,True,-3.750426686750375,NO,9424, NO,no,0.9753494262695312,raw_passthrough,,
