sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
43,1,NO,7.845201028004387e-07,0.8378420707203302,0.837842855240433,1.7619024243122379e-06,0.8378466126240346,0.8378483745264589,5.519286025879033e-06,7.930918487649716e-05,0.0003965459243824858,True,-13.881266709432653,NO,5664, NO,no,0.782036542892456,raw_passthrough,,
44,0,YES,0.0005400571286999778,0.4592206723191281,0.4597607294478281,0.000540617448872349,0.4592224394938105,0.4597630569426828,2.3274948547369334e-06,4.915747732252746e-05,0.00024578738661263733,True,-6.745611211389909,NO,2014, To,to,0.48057880997657776,raw_passthrough,,
45,0,YES,0.0029906853459316096,0.14214415460309082,0.14513483994902243,0.0029912769697364974,0.142147277079195,0.1451385540489315,3.714099909069013e-06,0.0014167643485595606,0.007083821742797803,True,-3.861339141771687,NO,2014, To,to,0.6070064902305603,raw_passthrough,,
46,1,NO,2.216519597041805e-06,0.6214803169334067,0.6214825334530037,3.1086858398014545e-06,0.6214837691533298,0.6214868778391696,4.3443861658110094e-06,0.0004911926420823716,0.0024559632104118583,True,-12.543920851415947,NO,5664, NO,no,0.5218580961227417,raw_passthrough,,
47,0,YES,0.8822536025504633,0.0001753309364157362,0.882428933486879,0.8822624288638417,0.00017536170667844142,0.8824377905705201,8.857083641067298e-06,0.004907781775160793,0.024538908875803966,True,8.523559565850258,YES,14080, YES,yes,0.815787136554718,raw_passthrough,,
48,1,NO,3.0750837303444856e-05,0.80671115247939,0.8067419033166934,3.361254459947068e-05,0.8067237893789783,0.8067574019235777,1.549860688432325e-05,0.0005844661613858364,0.0029223308069291822,True,-10.174803699865569,NO,5664, NO,no,0.7648590207099915,raw_passthrough,,
49,1,NO,8.49688494074241e-06,0.5659830308512177,0.5659915277361585,1.542502020823534e-05,0.5659898008702771,0.5660052258904853,1.3698154326835521e-05,0.0002100091373046717,0.0010500456865233584,True,-11.10661963945199,NO,5664, NO,no,0.5029664039611816,raw_passthrough,,
50,1,NO,8.504753620575123e-06,0.6670561757217381,0.6670646804753587,1.1356215544637119e-05,0.6670677026716771,0.6670790588872217,1.4378411863025242e-05,0.006210880829807481,0.031054404149037405,True,-11.270004168589422,NO,5664, NO,no,0.5759102702140808,raw_passthrough,,
51,1,NO,5.100150791872982e-06,0.6145953341478858,0.6146004342986777,1.930887829047649e-05,0.6146268574328209,0.6146461663111114,4.573201243363023e-05,0.0023049136375003308,0.011524568187501654,True,-11.699449034562525,NO,5664, NO,no,0.4935428202152252,raw_passthrough,,
52,1,NO,1.4561841363263522e-06,0.8202971739562654,0.8202986301404017,2.622034115719528e-06,0.8203000752607029,0.8203026972948186,4.067154416920182e-06,5.714541374202949e-05,0.00028572706871014743,True,-13.241601865090345,NO,5664, NO,no,0.7623921632766724,raw_passthrough,,
53,1,NO,6.847220433559009e-05,0.45764293597936323,0.4577114081836988,7.279157013091796e-05,0.45768997522123134,0.45776276679136224,5.135860766342093e-05,0.0019351124281013652,0.009675562140506827,True,-8.807416641874045,NO,2014, To,to,0.451709508895874,raw_passthrough,,
54,1,NO,1.7576020576379192e-06,0.6179877537856568,0.6179895113877145,1.881805169850654e-06,0.6179892715343246,0.6179911533394944,1.641951779873807e-06,1.723399508103289e-05,8.616997540516444e-05,True,-12.770272938610999,NO,5664, NO,no,0.5482667088508606,raw_passthrough,,
55,1,NO,2.5227292314966565e-05,0.6057196248073016,0.6057448520996165,2.6173858524455562e-05,0.605728947945822,0.6057551218043464,1.0269704729948259e-05,0.00012845478985968063,0.0006422739492984032,True,-10.086246016179436,NO,5664, NO,no,0.5086123943328857,raw_passthrough,,
56,0,YES,0.08400522888021555,0.005583676815082206,0.08958890569529776,0.08400842807153346,0.00558372671972581,0.08959215479125926,3.2490959614994708e-06,0.003699572237697323,0.018497861188486616,True,2.7110315584828135,YES,2014, To,to,0.862856924533844,raw_passthrough,,
57,1,NO,0.01967255285671854,0.05051077128475279,0.07018332414147133,0.019674018149444167,0.050511077322234074,0.07018509547167824,1.7713302069150005e-06,0.00021971182566657988,0.0010985591283328995,True,-0.9429621980177871,NO,2014, To,to,0.9048583507537842,raw_passthrough,,
58,0,YES,0.446135659322465,0.0003824216000432399,0.4465180809225083,0.4461521373897293,0.0003824518878134631,0.44653458927754275,1.6508355034472455e-05,0.008967934833872182,0.04483967416936091,True,7.061854685973276,YES,2014, To,to,0.5103341937065125,raw_passthrough,,
59,1,NO,0.029413654426107883,0.13796763767345066,0.16738129209955854,0.029415343193790237,0.13796873943245833,0.16738408262624857,2.7905266900274395e-06,0.005387842809648563,0.026939214048242816,True,-1.5455601452264303,NO,2014, To,to,0.7447686195373535,raw_passthrough,,
60,1,NO,5.56195583001351e-06,0.5078931447419874,0.5078987066978174,7.283368992346914e-06,0.5079009302601265,0.5079082136291189,9.506931301417332e-06,0.00018035678234067375,0.0009017839117033688,True,-11.422076365253355,NO,2014, To,to,0.4443175494670868,raw_passthrough,,
61,1,NO,2.3051602063457743e-06,0.8152519607737743,0.8152542659339806,2.605492022031954e-06,0.8152560054428981,0.8152586109349201,4.34500093948742e-06,1.970669787457027e-05,9.853348937285135e-05,True,-12.776101887089313,NO,5664, NO,no,0.730646550655365,raw_passthrough,,
62,1,NO,1.7065728760475712e-06,0.73584777869352,0.735849485266396,3.826583110097899e-06,0.7358532567759367,0.7358570833590468,7.59809265071798e-06,4.267644164610486e-05,0.00021338220823052432,True,-12.974290774492527,NO,5664, NO,no,0.6083042621612549,raw_passthrough,,
63,0,YES,0.3064659166075785,0.001969288385110818,0.3084352049926893,0.3064744412568618,0.0019693163515439966,0.3084437576084058,8.552615716528322e-06,0.0024900000382619895,0.012450000191309948,True,5.04743429509542,YES,2014, To,to,0.40295636653900146,raw_passthrough,,
64,0,YES,0.11207221429037872,0.00029376548439513997,0.11236597977477386,0.11208323174607132,0.00029378375220266375,0.11237701549827399,1.1035723500127381e-05,0.0024754278256821525,0.012377139128410763,True,5.944116932653114,YES,2014, To,to,0.8726721405982971,raw_passthrough,,
65,0,YES,0.06292323009569145,0.0014469828341802833,0.06437021292987173,0.06292787159326112,0.0014470431656270753,0.0643749147588882,4.701829016462433e-06,0.0019352076152500475,0.009676038076250237,True,3.7724348282082496,YES,2014, To,to,0.9124374985694885,raw_passthrough,,
66,0,YES,0.00045585882570708947,0.5082098632389505,0.5086657220646575,0.000458379298505765,0.5082118346762163,0.5086702139747221,4.491910064574611e-06,2.8523003572284247e-05,0.00014261501786142123,True,-7.016466586838812,NO,5664, NO,no,0.48803436756134033,raw_passthrough,,
67,1,NO,3.3006887061245993e-06,0.8332891221388792,0.8332924228275853,1.4052998392397429e-05,0.8333013124154558,0.8333153654138482,2.2942586262897358e-05,0.00018126609849519312,0.0009063304924759656,True,-12.439004497840262,NO,5664, NO,no,0.7224456071853638,raw_passthrough,,
68,0,YES,0.10020386418926819,0.003877763662152728,0.10408162785142092,0.10020875876459237,0.0038778099083818535,0.10408656867297422,4.94082155330644e-06,0.0016808371806506912,0.008404185903253456,True,3.2519481406894153,YES,2014, To,to,0.8854886889457703,raw_passthrough,,
69,0,YES,0.0122704950348691,0.0024426410365916,0.0147131360714607,0.012275148588130818,0.0024427610479554975,0.014717909636086315,4.773564625614943e-06,0.0019577296992006493,0.009788648496003246,True,1.6141177567342508,YES,2014, To,to,0.9484955072402954,raw_passthrough,,
70,0,YES,1.6087118762282693e-06,0.8463383903706028,0.846339999082479,2.541803010795872e-06,0.8463443541471133,0.8463468959501241,6.89686764510089e-06,3.253602319581704e-05,0.0001626801159790852,True,-13.173240143730796,NO,5664, NO,no,0.7667313814163208,raw_passthrough,,
71,0,YES,0.4775845950241546,0.00031155745679272914,0.47789615248094736,0.4775965986214452,0.00031160563731614415,0.47790820425876135,1.2051777813992803e-05,0.024185257933533596,0.12092628966766798,True,7.334912809156777,YES,2014, To,to,0.41873297095298767,raw_passthrough,,
72,0,YES,0.25031324058267046,0.003974048538703923,0.2542872891213744,0.25032846258117436,0.003974209896842473,0.25430267247801686,1.5383356642473256e-05,0.0020645247285329296,0.010322623642664648,True,4.142927737520602,YES,2014, To,to,0.6299759149551392,raw_passthrough,,
73,0,YES,0.576991095744404,0.0004655081877146597,0.5774566039321186,0.5770034667217884,0.00046554063837172166,0.57746900736016,1.2403428041429798e-05,0.007302869032737113,0.03651434516368557,True,7.1224524256013035,YES,14080, YES,yes,0.5088406801223755,raw_passthrough,,
74,1,NO,0.0027186308761137923,0.07484668780799819,0.07756531868411198,0.0027189808206561153,0.07484742108689572,0.07756640190755185,1.0832234398627794e-06,7.581261193843064e-05,0.00037906305969215325,True,-3.3153134592572715,NO,2014, To,to,0.9163134694099426,raw_passthrough,,
75,0,YES,0.17083370026284683,0.004802733142151516,0.17563643340499835,0.17083950145192353,0.004802804102654432,0.17564230555457797,5.87214957961657e-06,0.0059039964690190995,0.029519982345095497,True,3.5715054095404164,YES,2014, To,to,0.7755414247512817,raw_passthrough,,
76,0,YES,0.12750842444796717,0.0010547688608821687,0.12856319330884936,0.1275112872412038,0.0010547891195383798,0.1285660763607422,2.8830518928324445e-06,0.002001155656821872,0.010005778284109361,True,4.794860781863886,YES,2014, To,to,0.848312258720398,raw_passthrough,,
77,1,NO,1.230721553667144e-06,0.7935138153547321,0.7935150460762858,1.7433918635502162e-06,0.7935181806075423,0.7935199239994059,4.877923120094607e-06,0.00031926844639053873,0.0015963422319526938,True,-13.376624790539662,NO,5664, NO,no,0.7306275963783264,raw_passthrough,,
78,0,YES,0.26669338318066593,0.00028416360220978945,0.2669775467828757,0.2667038122833397,0.00028421410075111944,0.26698802638409086,1.047960121514091e-05,0.008998807795391419,0.04499403897695709,True,6.844304759956784,YES,2014, To,to,0.6951252222061157,raw_passthrough,,
79,1,NO,6.337590939993476e-06,0.23538467421907372,0.2353910118100137,6.523380615788214e-06,0.23539303955734286,0.23539956293795866,8.551127944955716e-06,5.723688547611375e-05,0.00028618442738056874,True,-10.522477490312685,NO,2014, To,to,0.7027321457862854,raw_passthrough,,
80,1,NO,1.2265401414020966e-06,0.9398062817024471,0.9398075082425885,3.4750677439179e-06,0.9398098445117434,0.9398133195794873,5.811336898808861e-06,5.2095409434537986e-05,0.0002604770471726899,True,-13.549230921816008,NO,5664, NO,no,0.8895894885063171,raw_passthrough,,
81,1,NO,0.007110022942677929,0.21603238297199145,0.22314240591466938,0.007110475778234717,0.2160332719706763,0.223143747748911,1.3418342416082751e-06,0.0006338667673557613,0.0031693338367788063,True,-3.413922846849502,NO,2014, To,to,0.7426211833953857,raw_passthrough,,
82,1,NO,1.4695163789634966e-06,0.8012461646536204,0.8012476341699993,1.8438713067225612e-06,0.801248535743172,0.8012503796144788,2.7454444794239308e-06,9.211903355594881e-05,0.00046059516777974404,True,-13.208989467249408,NO,5664, NO,no,0.7377577424049377,raw_passthrough,,
83,0,YES,0.05855189442191744,0.039131306475489014,0.09768320089740645,0.05855597577116048,0.039131584552947574,0.09768756032410805,4.359426701600055e-06,0.0021914457065695444,0.010957228532847722,True,0.40299062139520514,YES,2014, To,to,0.6827847957611084,raw_passthrough,,
84,0,YES,0.17625032924885886,0.0017281230992992128,0.17797845234815807,0.1762568667684149,0.001728164500761616,0.1779850312691765,6.578921018435269e-06,0.0011791287585868383,0.005895643792934191,True,4.624869403331342,YES,2014, To,to,0.7989165782928467,raw_passthrough,,
85,1,NO,5.342598713742319e-05,0.354516413165078,0.3545698391522154,5.3665245816004184e-05,0.35452365131942926,0.35457731656524527,7.477413029866042e-06,0.0002799155028214413,0.0013995775141072066,True,-8.800212626542493,NO,2014, To,to,0.5780322551727295,raw_passthrough,,
86,0,YES,0.6634520804348654,0.00028717784260086886,0.6637392582774663,0.6634642558032214,0.0002872015594415874,0.663751457362663,1.2199085196784587e-05,0.0015559274507765566,0.0077796372538827836,True,7.745110219782005,YES,14080, YES,yes,0.5569212436676025,raw_passthrough,,
87,0,YES,3.1354048260351375e-05,0.2050178172439323,0.20504917129219266,3.1640102200045005e-05,0.20502208805172958,0.20505372815392964,4.5568617369762254e-06,3.5298528602570434e-05,0.00017649264301285216,True,-8.78550874598599,NO,2014, To,to,0.7322385907173157,raw_passthrough,,
88,1,NO,1.6338597155399204e-05,0.715537231186695,0.7155535697838504,1.6959539441015604e-05,0.7155463336424127,0.7155632931818537,9.72339800331401e-06,6.609971357619323e-05,0.00033049856788096613,True,-10.687258618279522,NO,5664, NO,no,0.6604357957839966,raw_passthrough,,
89,0,YES,2.9943929273995584e-05,0.6994009825809648,0.6994309265102389,3.0606054602147014e-05,0.6994134087703332,0.6994440148249353,1.3088314696485526e-05,6.187557007625256e-05,0.0003093778503812628,True,-10.058652866450492,NO,5664, NO,no,0.6317393183708191,raw_passthrough,,
90,0,YES,6.824259137683253e-05,0.1712789569649107,0.17134719955628752,6.838861630781453e-05,0.17128145105416473,0.17134983967047254,2.6401141850207477e-06,2.6376027781059042e-05,0.00013188013890529522,True,-7.827979942030451,NO,2014, To,to,0.7906304597854614,raw_passthrough,,
91,1,NO,3.097222326421678e-06,0.7049681021199872,0.7049711993423136,5.567591214379849e-06,0.704976701867326,0.7049822694585404,1.1070116226807869e-05,7.272071547435195e-05,0.0003636035773717597,True,-12.335401826595524,NO,5664, NO,no,0.6209158301353455,raw_passthrough,,
92,0,YES,0.5422883931843216,0.0002059364517011204,0.5424943296360227,0.5422943311025439,0.00020595268299361156,0.5425002837855375,5.95414951476414e-06,0.004274970948019192,0.021374854740095962,True,7.875985590493707,YES,14080, YES,yes,0.440496563911438,raw_passthrough,,
93,1,NO,0.0002243916750055419,0.0390301269045652,0.03925451857957074,0.00022459167128300304,0.03903509702036443,0.039259688691647435,5.1701120766939335e-06,0.002032682813888537,0.010163414069442685,True,-5.158696033146013,NO,2014, To,to,0.9012041091918945,raw_passthrough,,
94,0,YES,0.18700675037806036,0.0009433425296884734,0.18795009290774883,0.18701648508276456,0.0009433721203797789,0.18795985720314434,9.764295395509048e-06,0.0026258244713813573,0.013129122356906785,True,5.289470541700859,YES,2014, To,to,0.7303920388221741,raw_passthrough,,
95,0,YES,0.0020146548119654994,0.46767563790183164,0.46969029271379714,0.0020159117691890293,0.46767803331033636,0.4696939450795254,3.652365728246121e-06,4.5622879046783116e-05,0.00022811439523391557,True,-5.447327102199841,NO,2014, To,to,0.4653382897377014,raw_passthrough,,
96,1,NO,5.991586954239014e-06,0.5999970448179788,0.600003036404933,7.366187532742978e-06,0.6000078305010713,0.600015196688604,1.2160283671014405e-05,0.0005085181452969053,0.002542590726484526,True,-11.514323531015496,NO,5664, NO,no,0.5435689091682434,raw_passthrough,,
97,0,YES,0.02227394977279573,0.08341679019690851,0.10569073996970424,0.02227685222618345,0.08341836048775433,0.10569521271393778,4.47274423354127e-06,0.0002011455506514564,0.0010057277532572822,True,-1.320431786376982,NO,2014, To,to,0.8236532211303711,raw_passthrough,,
98,1,NO,8.317036906971276e-06,0.7544452679869345,0.7544535850238414,9.173123271684025e-06,0.7544590692856636,0.7544682424089353,1.4657385093874709e-05,1.3972417915305322e-05,6.98620895765266e-05,True,-11.415431843141427,NO,5664, NO,no,0.6350798010826111,raw_passthrough,,
99,1,NO,0.005309439882360323,0.4326146514579179,0.4379240913402782,0.005311836196621996,0.4326297502889636,0.4379415864855856,1.7495145307411253e-05,0.0010291746328497972,0.005145873164248986,True,-4.400361034989741,NO,2014, To,to,0.4540221095085144,raw_passthrough,,
100,1,NO,0.546364927990453,0.0009398717286663721,0.5473047997191194,0.5463728993992045,0.0009399224401782837,0.5473128218393828,8.022120263406762e-06,0.00421482504990597,0.02107412524952985,True,6.365298989603377,YES,14080, YES,yes,0.4818663001060486,raw_passthrough,,
