sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
13,1,NO,0.0002681228098895339,0.9996525958057823,0.9999207186156718,0.00026812597484607525,0.9996555721295457,0.9999236981043917,2.979488719967449e-06,3.322362329382801e-07,1.6611811646914005e-06,True,-8.223717968277848,NO,5664, NO,no,0.9995672106742859,raw_passthrough,,
14,0,YES,0.12130250121147279,0.8780278753041106,0.9993303765155834,0.12130286478979505,0.8780288758149895,0.9993317406047845,1.3640892010391426e-06,2.564252371908661e-05,0.00012821261859543307,True,-1.9793909059794415,NO,5664, NO,no,0.8779923915863037,raw_passthrough,,
15,1,NO,0.20240299490831726,0.7967869520151577,0.999189946923475,0.20240414905514695,0.7967890150828989,0.9991931641380458,3.2172145708608824e-06,2.4939827066058174e-05,0.00012469913533029087,True,-1.3703265963679498,NO,5664, NO,no,0.7967495322227478,raw_passthrough,,
16,1,NO,0.023066539352387033,0.9767339881614628,0.9998005275138498,0.02306655950063296,0.9767345907904412,0.9998011502910742,6.22777224346116e-07,8.205005310627421e-06,4.1025026553137104e-05,True,-3.745831286248178,NO,5664, NO,no,0.9767259359359741,raw_passthrough,,
17,0,YES,0.24676931919028178,0.7526268588410413,0.9993961780313231,0.24676972059255173,0.7526272850677047,0.9993970056602565,8.276289333863929e-07,8.611702596307421e-05,0.00043058512981537106,True,-1.1151155957496866,NO,5664, NO,no,0.7526177167892456,raw_passthrough,,
18,1,NO,0.06050971605793798,0.9372921990217037,0.9978019150796417,0.060510066313872096,0.937294060227591,0.9978041265414631,2.2114618214441606e-06,1.3821710188101609e-05,6.910855094050805e-05,True,-2.7401911307416813,NO,5664, NO,no,0.9372646808624268,raw_passthrough,,
19,1,NO,0.07621182694148887,0.9229285978837717,0.9991404248252606,0.07621329662219353,0.922934712642696,0.9991480092648896,7.584439629004791e-06,1.4010670794625305e-05,7.005335397312653e-05,True,-2.4940352129045418,NO,5664, NO,no,0.9228794574737549,raw_passthrough,,
20,1,NO,0.07614137080509087,0.9213385266585877,0.9974798974636786,0.07614152187041304,0.921338915355225,0.9974804372256381,5.397619594615932e-07,4.056666140272005e-06,2.0283330701360026e-05,True,-2.4932357784044847,NO,5664, NO,no,0.921319842338562,raw_passthrough,,
21,0,YES,0.02077597712949597,0.9780160997734069,0.9987920769029028,0.020776206032265914,0.9780210679323449,0.9987972739646108,5.197061707984396e-06,1.705963619901264e-05,8.529818099506321e-05,True,-3.8517287582420012,NO,5664, NO,no,0.9778125882148743,raw_passthrough,,
22,1,NO,0.05365417138115314,0.9460958213372975,0.9997499927184507,0.053654314250629734,0.9460981473525953,0.9997524616032251,2.4688847743981057e-06,2.491740478412144e-06,1.2458702392060721e-05,True,-2.869784637159102,NO,5664, NO,no,0.9460323452949524,raw_passthrough,,
23,0,YES,0.8524659869441233,0.14735645981153983,0.9998224467556631,0.852466487085236,0.14735653148071606,0.999823018565952,5.718102888963017e-07,1.159134060782785e-05,5.7956703039139246e-05,True,1.755278762205152,YES,14080, YES,yes,0.8479706048965454,raw_passthrough,,
24,1,NO,0.006699662041585307,0.9932800403166738,0.9999797023582592,0.006699675861218708,0.99328040332015,0.9999800791813687,3.76823109493607e-07,4.941819795246565e-07,2.4709098976232826e-06,True,-4.9989555549856535,NO,5664, NO,no,0.9932771325111389,raw_passthrough,,
25,0,YES,0.02060463310474714,0.9787215354290086,0.9993261685337558,0.020604809335534758,0.97872539256865,0.9993302019041848,4.033370428979666e-06,6.4731030839409e-06,3.2365515419704495e-05,True,-3.860731205753913,NO,5664, NO,no,0.9786621928215027,raw_passthrough,,
26,0,YES,0.817885340044721,0.18203628123914503,0.9999216212838661,0.8178861559081476,0.18203645970394605,0.9999226156120937,9.943282276436705e-07,3.987409924288372e-06,1.993704962144186e-05,True,1.5025161410015582,YES,14080, YES,yes,0.8158243894577026,raw_passthrough,,
27,0,YES,0.06896881749447514,0.9302094883656853,0.9991783058601604,0.06897006160434514,0.9302139938118749,0.99918405541622,5.7495560595866024e-06,3.304151485004292e-05,0.0001652075742502146,True,-2.6017553349941256,NO,5664, NO,no,0.9300159215927124,raw_passthrough,,
28,0,YES,0.3221948664995151,0.6768906129629119,0.999085479462427,0.3221953447253704,0.6768910600561759,0.9990864047815464,9.253191194380506e-07,2.7558629321459158e-05,0.0001377931466072958,True,-0.7423531457662207,NO,5664, NO,no,0.6768774390220642,raw_passthrough,,
29,0,YES,0.322813974401277,0.6758744006063939,0.9986883750076709,0.32281464085828465,0.6758762726785326,0.9986909135368172,2.538529146223212e-06,2.2894726396004065e-05,0.00011447363198002032,True,-0.7389310341945433,NO,5664, NO,no,0.6758614778518677,raw_passthrough,,
30,1,NO,0.029815119165510273,0.9696223508463032,0.9994374700118135,0.02981534727863557,0.9696254830011216,0.9994408302797572,3.360267943675055e-06,8.010873336080104e-06,4.005436668040052e-05,True,-3.4818910472343876,NO,5664, NO,no,0.9694450497627258,raw_passthrough,,
31,0,YES,0.01254678331272796,0.9870726399610136,0.9996194232737415,0.012546886973380782,0.9870771687205606,0.9996240556939414,4.632420199879306e-06,5.834185615261471e-06,2.9170928076307354e-05,True,-4.365279310382995,NO,5664, NO,no,0.9869979619979858,raw_passthrough,,
32,1,NO,0.008591852763229529,0.9913790614132857,0.9999709141765152,0.008591861345295222,0.9913793205557745,0.9999711819010697,2.6772455452572785e-07,4.856061894329984e-07,2.4280309471649923e-06,True,-4.748282563903401,NO,5664, NO,no,0.9913753867149353,raw_passthrough,,
33,0,YES,0.5319961342762838,0.4663023148112605,0.9982984490875443,0.5319979792336919,0.4663036629638926,0.9983016421975844,3.1931100401560997e-06,2.3618443101117765e-05,0.00011809221550558883,True,0.13180205490476807,YES,14080, YES,yes,0.5283663868904114,raw_passthrough,,
34,1,NO,0.29509992141410724,0.7041755073694761,0.9992754287835833,0.29510202813051334,0.7041771228398931,0.9992791509704064,3.7221868230963295e-06,1.505350667084277e-05,7.526753335421384e-05,True,-0.8697136096803922,NO,5664, NO,no,0.7041423320770264,raw_passthrough,,
35,0,YES,0.5633380092401659,0.4308019792000501,0.994139988440216,0.5633420649451346,0.43080560634140963,0.9941476712865442,7.682846328238568e-06,0.00017677226277974998,0.0008838613138987499,True,0.2682312801252804,YES,14080, YES,yes,0.5531045198440552,raw_passthrough,,
36,0,YES,0.020552326737151516,0.979267972086156,0.9998202988233076,0.020552458308036432,0.9792718421968762,0.9998243005049127,4.001681605081409e-06,1.909006820825448e-06,9.54503410412724e-06,True,-3.8638311674868806,NO,5664, NO,no,0.9792099595069885,raw_passthrough,,
37,1,NO,0.7066815111828468,0.289886431242507,0.9965679424253538,0.7066889592765476,0.2898888169558049,0.9965777762323524,9.833806998593708e-06,4.2265811656608504e-05,0.00021132905828304252,True,0.8910908552924626,YES,14080, YES,yes,0.6953396201133728,raw_passthrough,,
38,0,YES,0.9704254782268702,0.02921958272888797,0.9996450609557581,0.9704264637201304,0.029219644614867216,0.9996461083349977,1.047379239560442e-06,5.254091837188361e-06,2.6270459185941804e-05,True,3.5028954867432285,YES,14080, YES,yes,0.9676116108894348,raw_passthrough,,
39,1,NO,0.002210207132567185,0.9976903190983685,0.9999005262309356,0.0022102173737839946,0.9976965283797411,0.9999067457535251,6.219522589501203e-06,1.8161542457664797e-06,9.080771228832399e-06,True,-6.112356689920649,NO,5664, NO,no,0.9976443648338318,raw_passthrough,,
40,0,YES,0.1649642578672652,0.8347409077041684,0.9997051655714336,0.16496444450881764,0.8347417153313597,0.9997061598401773,9.942687436703679e-07,2.712780342580603e-06,1.3563901712903015e-05,True,-1.6213925550723582,NO,5664, NO,no,0.8347059488296509,raw_passthrough,,
41,1,NO,0.005951029494933008,0.993964090024366,0.999915119519299,0.00595104734407188,0.9939663800983584,0.9999174274424303,2.3079231312728155e-06,2.0464672850291134e-06,1.0232336425145567e-05,True,-5.118136850151866,NO,5664, NO,no,0.99393230676651,raw_passthrough,,
42,1,NO,0.20237218121936484,0.7926573492239999,0.9950295304433647,0.20237358873117053,0.7926622017467655,0.995035790477936,6.260034571270445e-06,9.599932207961473e-06,4.7999661039807364e-05,True,-1.3652825505578612,NO,5664, NO,no,0.7925581336021423,raw_passthrough,,
43,1,NO,0.6225053821766342,0.3774488006064154,0.9999541827830496,0.6225056613058001,0.37744892161487004,0.9999545829206702,4.0013762059309954e-07,8.763992068348691e-07,4.381996034174345e-06,True,0.5003173424091656,YES,14080, YES,yes,0.6223074793815613,raw_passthrough,,
44,0,YES,0.11932156568673985,0.88047767978471,0.9997992454714499,0.11932196684936097,0.8804791332598466,0.9998011001092075,1.8546377575923145e-06,5.530067724844505e-06,2.765033862422253e-05,True,-1.9986424968232952,NO,5664, NO,no,0.8804695010185242,raw_passthrough,,
45,0,YES,0.06124604874577866,0.9333203626508817,0.9945664113966604,0.06124854625327473,0.9333415888827358,0.9945901351360105,2.3723739350112183e-05,5.3837554418428274e-05,0.00026918777209214136,True,-2.7238491731526357,NO,5664, NO,no,0.933073103427887,raw_passthrough,,
46,1,NO,0.0059758675678794615,0.9939211775386627,0.9998970451065422,0.005975940604027429,0.9939242778622562,0.9999002184662836,3.173359741426296e-06,1.7410981875988788e-06,8.705490937994393e-06,True,-5.113928618172901,NO,5664, NO,no,0.9938753247261047,raw_passthrough,,
47,0,YES,0.9706753280286181,0.029305521867322937,0.999980849895941,0.970675415984383,0.02930552594592771,0.9999809419303107,9.20343696808601e-08,2.520775104980418e-07,1.260387552490209e-06,True,3.5002160857796385,YES,14080, YES,yes,0.9704645276069641,raw_passthrough,,
48,1,NO,0.008711043670811103,0.9908668390363536,0.9995778827071647,0.008711275456530434,0.9908876734842638,0.9995989489407942,2.1066233629407627e-05,1.0833364472986178e-05,5.416682236493089e-05,True,-4.73398854677239,NO,5664, NO,no,0.990742027759552,raw_passthrough,,
49,1,NO,0.0010345064567410926,0.9989568172561838,0.9999913237129249,0.0010345072623054617,0.9989569710914141,0.9999914783537196,1.5464079472504721e-07,2.1674765212121593e-07,1.0837382606060796e-06,True,-6.872787091182506,NO,5664, NO,no,0.9989529848098755,raw_passthrough,,
50,1,NO,0.06041905543288775,0.93946908428579,0.9998881397186777,0.0604191211188996,0.9394694886573802,0.9998886097762798,4.7005760206442204e-07,7.155098985834663e-06,3.577549492917332e-05,True,-2.7440103692508586,NO,5664, NO,no,0.9394351243972778,raw_passthrough,,
51,1,NO,0.5000647457999767,0.49980798729531944,0.9998727330952961,0.5000656310310038,0.4998110946593252,0.9998767256903289,3.992595032809021e-06,1.886827471678665e-05,9.434137358393325e-05,True,0.0005135823826410961,YES,5664, NO,no,0.4998069107532501,raw_passthrough,,
52,1,NO,0.015944617329869876,0.9839581545377929,0.9999027718676627,0.015944696765099048,0.9839619401960145,0.9999066369611135,3.865093450738932e-06,1.5108663913601135e-06,7.554331956800567e-06,True,-4.1224620694170495,NO,5664, NO,no,0.9839450716972351,raw_passthrough,,
53,1,NO,0.0605592136150338,0.9380120448909974,0.9985712585060312,0.06055940700945234,0.9380144797282891,0.9985738867377414,2.628231710155582e-06,6.174575981578055e-05,0.00030872879907890274,True,-2.7401411661193364,NO,5664, NO,no,0.9379886388778687,raw_passthrough,,
54,1,NO,0.033139547411595006,0.9668216273438182,0.9999611747554131,0.033139580187098436,0.9668220385625174,0.9999616187496158,4.439942026257526e-07,2.633789888909226e-06,1.3168949444546131e-05,True,-3.3732866635355427,NO,5664, NO,no,0.9668046236038208,raw_passthrough,,
55,1,NO,0.04246598775860866,0.9571173041308928,0.9995832918895015,0.04246636999853616,0.9571202021906537,0.9995865721891899,3.2802996884351288e-06,5.4553126514008706e-06,2.7276563257004353e-05,True,-3.115222491271973,NO,5664, NO,no,0.9570727944374084,raw_passthrough,,
56,0,YES,0.03335690502478733,0.9652784118836728,0.9986353169084601,0.033357150197713126,0.9652804957668081,0.9986376459645212,2.3290560611233246e-06,1.5293920820338735e-05,7.646960410169368e-05,True,-3.3651517712728043,NO,5664, NO,no,0.9652132987976074,raw_passthrough,,
57,1,NO,0.622398567279838,0.37719018446920394,0.9995887517490419,0.6223992487978668,0.3771906078793163,0.999589856677183,1.1049281410935308e-06,9.049004777878276e-06,4.524502388939138e-05,True,0.5008311425973706,YES,14080, YES,yes,0.6218799948692322,raw_passthrough,,
58,0,YES,0.4094681553232107,0.5872907661650771,0.9967589214882878,0.4094731851285097,0.5872962568620923,0.996769441990602,1.0520502314204094e-05,2.2423341174274825e-05,0.00011211670587137412,True,-0.3606609043951588,NO,5664, NO,no,0.5872540473937988,raw_passthrough,,
59,1,NO,0.08515144440542055,0.9146786218444091,0.9998300662498296,0.0851516663035306,0.9146831847479366,0.9998348510514672,4.784801637569558e-06,5.199350724977511e-06,2.5996753624887555e-05,True,-2.3741414005762547,NO,5664, NO,no,0.9146727323532104,raw_passthrough,,
60,1,NO,0.1077805949738524,0.8913357597624431,0.9991163547362955,0.10778117454316524,0.8913396720662111,0.9991208466093764,4.491873080936237e-06,8.790942487964448e-06,4.3954712439822245e-05,True,-2.112623558476243,NO,5664, NO,no,0.8911739587783813,raw_passthrough,,
61,1,NO,0.020411807026589623,0.9794854952068129,0.9998973022334026,0.020411867109348815,0.9794877618556104,0.9998996289649592,2.3267315566455338e-06,2.5883847303099594e-06,1.2941923651549796e-05,True,-3.870913919625053,NO,5664, NO,no,0.9794707894325256,raw_passthrough,,
62,1,NO,0.0009299290058728468,0.9990034809298879,0.9999334099357607,0.0009299487522186316,0.9990050512694518,0.9999350000216705,1.5900859097195408e-06,1.5380193594692717e-06,7.690096797346359e-06,True,-6.979405295502279,NO,5664, NO,no,0.9989180564880371,raw_passthrough,,
63,0,YES,0.007012621507376915,0.9911936698871252,0.9982062913945021,0.007013096687297599,0.9912007641803634,0.998213860867661,7.5694731588304975e-06,7.526576160120892e-06,3.763288080060446e-05,True,-4.95119834588665,NO,5664, NO,no,0.9909879565238953,raw_passthrough,,
64,0,YES,0.02070955273039088,0.9777033668370436,0.9984129195674345,0.020710096783376843,0.9777145547646326,0.9984246515480095,1.1731980575024892e-05,7.14199674791578e-06,3.57099837395789e-05,True,-3.854611239708406,NO,5664, NO,no,0.9774733781814575,raw_passthrough,,
65,0,YES,0.06134078262212861,0.9374491613200964,0.998789943942225,0.0613410146750859,0.9374500557726589,0.9987910704477448,1.12650551986615e-06,5.516023511325589e-06,2.7580117556627945e-05,True,-2.7267176110724196,NO,5664, NO,no,0.9373999834060669,raw_passthrough,,
66,0,YES,0.0293662113467123,0.9705412182391873,0.9999074295858996,0.029366260076182062,0.970542046655442,0.999908306731624,8.771457243872405e-07,5.383625129124299e-06,2.6918125645621496e-05,True,-3.498009133310343,NO,5664, NO,no,0.9705280661582947,raw_passthrough,,
67,1,NO,0.880785475282433,0.11916412764515161,0.9999496029275846,0.8807856462640207,0.11916417248110188,0.9999498187451226,2.1581753795185676e-07,1.1603615981890997e-06,5.8018079909454985e-06,True,2.000312328130905,YES,14080, YES,yes,0.8805092573165894,raw_passthrough,,
68,0,YES,0.32238976316480894,0.6765496371736505,0.9989394003384594,0.3223924943530141,0.6765532456954002,0.9989457400484143,6.3397099548945235e-06,4.3359242010256144e-05,0.00021679621005128073,True,-0.7412445602606732,NO,5664, NO,no,0.6765012741088867,raw_passthrough,,
69,0,YES,0.01258021686779709,0.9869493383992562,0.9995295552670533,0.012580458828297785,0.9869635860466469,0.9995440448749447,1.4489607891410294e-05,8.047960813150137e-06,4.023980406575069e-05,True,-4.362493218944228,NO,5664, NO,no,0.9868506789207458,raw_passthrough,,
70,0,YES,0.0013328132327785703,0.9986179218569248,0.9999507350897033,0.001332820669375441,0.9986186979663847,0.9999515186357602,7.835460568150765e-07,4.618873841697476e-07,2.309436920848738e-06,True,-6.61908032320237,NO,5664, NO,no,0.9985864162445068,raw_passthrough,,
71,0,YES,0.9924094808854234,0.00757599429524932,0.9999854751806727,0.9924095817852363,0.007576003098387181,0.9999855848836234,1.0970295072354475e-07,2.0675589065889483e-07,1.0337794532944742e-06,True,4.875151202252486,YES,14080, YES,yes,0.9922584891319275,raw_passthrough,,
72,0,YES,0.7312111410154389,0.268521264897691,0.99973240591313,0.731211952110345,0.26852141826628856,0.9997333703766336,9.644635036165639e-07,1.3834283512880839e-05,6.91714175644042e-05,True,1.0017721469530603,YES,14080, YES,yes,0.729911208152771,raw_passthrough,,
73,0,YES,0.7773108555049213,0.22249154736435003,0.9998024028692714,0.7773112846807939,0.22249176316041533,0.9998030478412092,6.449719378576191e-07,3.361903673041513e-06,1.6809518365207564e-05,True,1.2509512302811336,YES,14080, YES,yes,0.7765682339668274,raw_passthrough,,
74,1,NO,0.0087418558868394,0.990013878154395,0.9987557340412344,0.008742019362670637,0.9900235979431061,0.9987656173057767,9.883264542320802e-06,1.9918486241372468e-05,9.959243120686234e-05,True,-4.729596450097161,NO,5664, NO,no,0.9897506833076477,raw_passthrough,,
75,0,YES,0.4382158386349033,0.5610159700748324,0.9992318087097357,0.4382164954593098,0.5610166104029616,0.9992331058622714,1.297152535717494e-06,1.7316229975065306e-05,8.658114987532652e-05,True,-0.24703780100297423,NO,5664, NO,no,0.5610069036483765,raw_passthrough,,
76,0,YES,0.002813760300941076,0.9971195374522085,0.9999332977531495,0.0028137979591429134,0.997120812386522,0.9999346103456649,1.3125925153456564e-06,1.01964734118013e-06,5.09823670590065e-06,True,-5.870348885402145,NO,5664, NO,no,0.9970976114273071,raw_passthrough,,
77,1,NO,0.1348820910763333,0.8637220913268754,0.9986041824032087,0.1348835123631729,0.863726924263783,0.9986104366269558,6.254223747115262e-06,8.900162138605669e-06,4.4500810693028344e-05,True,-1.856850066130996,NO,5664, NO,no,0.8635631799697876,raw_passthrough,,
78,0,YES,0.029457776882505504,0.9703990990279764,0.9998568759104819,0.02945783896114314,0.9704009099449729,0.999858748906116,1.8729956341445586e-06,1.9901071289909792e-06,9.950535644954896e-06,True,-3.4947494831919013,NO,5664, NO,no,0.9703641533851624,raw_passthrough,,
79,1,NO,0.0069156578614159026,0.9926019806262896,0.9995176384877055,0.006915855566931232,0.992609087139972,0.9995249427069032,7.3042191977013005e-06,4.6292631995426355e-06,2.3146315997713176e-05,True,-4.966541662390252,NO,5664, NO,no,0.9923068881034851,raw_passthrough,,
80,1,NO,0.012536954241753717,0.9871447507910269,0.9996817050327806,0.01253711713922838,0.987148320790684,0.9996854379299124,3.7328971317363013e-06,1.0750281559736316e-05,5.3751407798681583e-05,True,-4.366136063666896,NO,5664, NO,no,0.9870914220809937,raw_passthrough,,
81,1,NO,0.012550385217548123,0.9873003877000867,0.9998507729176348,0.012550417038658867,0.987300914944157,0.9998513319828158,5.590651810383207e-07,1.0953481491911965e-06,5.476740745955983e-06,True,-4.365222977493804,NO,5664, NO,no,0.987276017665863,raw_passthrough,,
82,1,NO,0.004152679241648444,0.9956311575316067,0.9997838367732551,0.004152723956265493,0.9956339625544874,0.999786686510753,2.849737497867544e-06,4.9218616786272545e-06,2.4609308393136272e-05,True,-5.479623138665031,NO,5664, NO,no,0.9954002499580383,raw_passthrough,,
83,0,YES,1.0171571659235507e-05,0.9999887942056298,0.9999989657772891,1.0172036663672598e-05,0.9999890478618401,0.9999992198985037,2.5412121462675685e-07,3.179842269028731e-08,1.5899211345143654e-07,True,-11.495902516909762,NO,5664, NO,no,0.9999719858169556,raw_passthrough,,
84,0,YES,0.06131089598274109,0.9372506568834639,0.998561552866205,0.06131172291935428,0.9372580255133062,0.9985697484326604,8.19556645548225e-06,2.8807802180396497e-05,0.0001440390109019825,True,-2.7269931808213896,NO,5664, NO,no,0.9369320273399353,raw_passthrough,,
85,1,NO,0.016074313237188748,0.9835930356715268,0.9996673489087156,0.01607446252836143,0.9835960965274075,0.999670559055769,3.210147053400725e-06,5.611616449235928e-06,2.805808224617964e-05,True,-4.11398968301129,NO,5664, NO,no,0.9835271239280701,raw_passthrough,,
86,0,YES,0.7311771071317681,0.2685648911432452,0.9997419982750133,0.7311795431650812,0.26856629477329613,0.9997458379383772,3.839663363924828e-06,4.148061955563527e-06,2.0740309777817636e-05,True,1.0015631460357213,YES,14080, YES,yes,0.7300235629081726,raw_passthrough,,
87,0,YES,0.0015023611292626464,0.9984774336014833,0.9999797947307459,0.0015023709189875163,0.9984790761401973,0.9999814470591848,1.6523284388503257e-06,4.1742657817722997e-07,2.0871328908861498e-06,True,-6.499193594928748,NO,5664, NO,no,0.9984721541404724,raw_passthrough,,
88,1,NO,0.026126253313218988,0.9738093989128704,0.9999356522260894,0.026126295184348676,0.9738097696034056,0.9999360647877543,4.1256166494196833e-07,1.509788603590217e-06,7.548943017951085e-06,True,-3.618274912608531,NO,5664, NO,no,0.9737948775291443,raw_passthrough,,
89,0,YES,0.009764879953130703,0.9901059612293145,0.9998708411824452,0.009764913966551363,0.9901078409639508,0.9998727549305021,1.913748056914244e-06,6.81745023983289e-07,3.408725119916445e-06,True,-4.619019698177663,NO,5664, NO,no,0.9900887608528137,raw_passthrough,,
90,0,YES,0.0004907458295152131,0.9994870318810982,0.9999777777106135,0.0004907482627163251,0.999487211214018,0.9999779594767343,1.8176612082143606e-07,4.6028277634243636e-07,2.301413881712182e-06,True,-7.619071121261056,NO,5664, NO,no,0.99946528673172,raw_passthrough,,
91,1,NO,0.0003900443781578193,0.9995363909568735,0.9999264353350313,0.0003900510617093907,0.9995398138330769,0.9999298648947863,3.42955975496384e-06,2.781394103826687e-07,1.3906970519133434e-06,True,-7.8487863160600995,NO,5664, NO,no,0.999427080154419,raw_passthrough,,
92,0,YES,0.6233404867480655,0.37652040288118965,0.9998608896292551,0.6233406117987956,0.3765204787588478,0.9998610905576435,2.0092838837193483e-07,2.4765372665948134e-06,1.2382686332974067e-05,True,0.5041206604888689,YES,14080, YES,yes,0.6207663416862488,raw_passthrough,,
93,1,NO,0.020369067782775183,0.9795143506352791,0.9998834184180543,0.020369137461050235,0.9795159657741015,0.9998851032351517,1.6848170973915444e-06,1.8777617047741342e-06,9.388808523870671e-06,True,-3.8730394232411873,NO,5664, NO,no,0.9795038104057312,raw_passthrough,,
94,0,YES,0.8190279411357047,0.17944092272586237,0.9984688638615671,0.8190310121414411,0.17944135565529368,0.9984723677967349,3.503935167792349e-06,1.1218188049085252e-05,5.609094024542626e-05,True,1.5182721669759434,YES,14080, YES,yes,0.8041266202926636,raw_passthrough,,
95,0,YES,0.060452234042333464,0.939196468593982,0.9996487026363154,0.060452500133301196,0.9391985495063798,0.999651049639681,2.3470033655437206e-06,5.867806833705998e-06,2.933903416852999e-05,True,-2.743171155796024,NO,5664, NO,no,0.9391697645187378,raw_passthrough,,
96,1,NO,0.002010266684733031,0.997409801036812,0.999420067721545,0.0020103430999517382,0.9974235923406938,0.9994339354406455,1.3867719100502107e-05,8.823719504943452e-06,4.411859752471726e-05,True,-6.206894326911668,NO,5664, NO,no,0.9971767663955688,raw_passthrough,,
97,0,YES,0.88083000054056,0.11881866462491154,0.9996486651654716,0.8808307809425946,0.11881876297515041,0.999649543917745,8.787522733921804e-07,7.528813796998703e-06,3.764406898499351e-05,True,2.00326614115494,YES,14080, YES,yes,0.8779485821723938,raw_passthrough,,
98,1,NO,0.002184776467078509,0.9977915437228346,0.9999763201899131,0.002184790151269249,0.9977926339542003,0.9999774241054695,1.1039155564107617e-06,1.1078286971886252e-06,5.5391434859431256e-06,True,-6.124030860094679,NO,5664, NO,no,0.9977893829345703,raw_passthrough,,
99,1,NO,0.0010370701437974732,0.9989360989745163,0.9999731691183138,0.0010370776357707693,0.9989374993875072,0.999974577023278,1.407904964167983e-06,6.93696480381606e-07,3.46848240190803e-06,True,-6.870291242611541,NO,5664, NO,no,0.9989268183708191,raw_passthrough,,
