sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
46,1,NO,3.958055104422847e-06,0.7400736294010812,0.7400775874561857,4.233012967841615e-06,0.7400984318255583,0.7401026648385262,2.5077382340477072e-05,0.25747936735980514,1.2873968367990258,False,-12.138751937400118,NO,11698,NO,no,0.7194536328315735,raw_passthrough,,
47,0,YES,0.4924362210040272,0.001614215321158241,0.4940504363251854,0.49260636392577906,0.0016146813333007323,0.4942210452590798,0.00017060893389436727,0.5040511010393712,2.520255505196856,False,5.7205159817592826,YES,13,"
",,0.5025586485862732,raw_passthrough,,
48,1,NO,0.5596294144634157,0.17823063466130407,0.7378600491247198,0.5599193768785078,0.1782745522137823,0.7381939290922901,0.00033387996757028304,0.2560220550957133,1.2801102754785665,False,1.1441963928377052,YES,22483,YES,yes,0.4872937500476837,raw_passthrough,,
49,1,NO,2.7009718014461837e-06,0.57768240881353,0.5776851097853314,3.0536429507626033e-06,0.577727299547763,0.5777303531907138,4.524340538236693e-05,0.388614128964668,1.9430706448233401,False,-12.273167525973214,NO,11698,NO,no,0.5623456835746765,raw_passthrough,,
50,1,NO,0.00015741702313931683,0.8579988508240604,0.8581562678471997,0.00015996762247925088,0.858098014532735,0.8582579821552143,0.00010171430801464432,0.09966524193024665,0.4983262096512332,True,-8.603459550524402,NO,11698,NO,no,0.7929254174232483,raw_passthrough,,
51,1,NO,0.6553654475064832,0.27188636713890446,0.9272518146453876,0.6556155033224726,0.2719234594630725,0.9275389627855452,0.00028714814015751156,0.06087327530075072,0.3043663765037536,True,0.8798088040345561,YES,22483,YES,yes,0.5181980133056641,raw_passthrough,,
52,1,NO,2.9039764842392346e-05,0.9103125611737823,0.9103416009386247,2.9360307864972424e-05,0.9103307383041677,0.9103600986120326,1.8497673407891213e-05,0.06510200342287759,0.32551001711438793,True,-10.35287716669226,NO,11698,NO,no,0.8634483814239502,raw_passthrough,,
53,1,NO,8.386422195538756e-05,0.8969414581556521,0.8970253223776075,8.457636007338045e-05,0.8969948003840513,0.8970793767441247,5.405436651728657e-05,0.10186908438207433,0.5093454219103717,True,-9.2775467771899,NO,11698,NO,no,0.8502954244613647,raw_passthrough,,
54,1,NO,2.522527601994673e-06,0.43832076370790674,0.43832328623550876,3.2063717178782217e-06,0.43834217053730173,0.4383453769090196,2.2090673510832826e-05,0.5553918100196304,2.776959050098152,False,-12.065444446634997,NO,13,"
",,0.551263689994812,raw_passthrough,,
55,1,NO,7.853675299829277e-05,0.6724501735661761,0.6725287103191744,7.9434246025239e-05,0.6724801813158287,0.6725596155618538,3.09052426794576e-05,0.30556273673365286,1.5278136836682643,False,-9.055116577348235,NO,11698,NO,no,0.6234058141708374,raw_passthrough,,
56,0,YES,0.7056214499607449,0.0023575545178040613,0.707979004478549,0.7057958008649785,0.0023578741116710494,0.7081536749766496,0.0001746704981006042,0.2902831305677089,1.4514156528385445,False,5.7014540428923794,YES,22483,YES,yes,0.5752301812171936,raw_passthrough,,
57,1,NO,6.09850940375134e-06,0.35046760351906414,0.3504737020284679,6.852868287998692e-06,0.3505031049167172,0.3505099577850052,3.625575653731783e-05,0.6144368105270237,3.0721840526351185,False,-10.958979006603379,NO,13,"
",,0.6117057204246521,raw_passthrough,,
58,0,YES,0.27306531857357186,0.0031635345972631512,0.276228853170835,0.27322451313689977,0.003164937768758357,0.27638945090565814,0.00016059773482313133,0.720306334342648,3.60153167171324,False,4.458021082495237,YES,13,"
",,0.719186007976532,raw_passthrough,,
59,1,NO,0.6873654348164564,0.019708615361565762,0.7070740501780222,0.6878746066244992,0.019710980579757977,0.7075855872042571,0.000511537026234965,0.28641794819897176,1.4320897409948588,False,3.551810211015345,YES,22483,YES,yes,0.3902939558029175,raw_passthrough,,
60,1,NO,1.1609709743842789e-05,0.7008405371027493,0.7008521468124931,1.2894637749997617e-05,0.7008867984236173,0.7008996930613673,4.754624887426395e-05,0.27861622792056423,1.393081139602821,False,-11.008193779970416,NO,11698,NO,no,0.6424674391746521,raw_passthrough,,
61,1,NO,7.905037937530612e-06,0.6128959446659792,0.6129038497039168,8.409359007514926e-06,0.6129487345806977,0.6129571439397051,5.3294235788370337e-05,0.35809531112280024,1.7904765556140012,False,-11.258450056488002,NO,11698,NO,no,0.5882793068885803,raw_passthrough,,
62,1,NO,1.5613466348228522e-05,0.7868586489382778,0.7868742624046261,1.593745451016859e-05,0.7868743825355924,0.7868903199901025,1.6057585476403347e-05,0.20619041495549215,1.0309520747774608,False,-10.827670070434504,NO,11698,NO,no,0.7569378018379211,raw_passthrough,,
63,0,YES,0.00683091233719324,0.6875283074386971,0.6943592197758903,0.006851471106668616,0.6875741678272851,0.6944256389339537,6.641915806337995e-05,0.22730761588843323,1.1365380794421662,False,-4.61164476042252,NO,11698,NO,no,0.46332675218582153,raw_passthrough,,
64,0,YES,0.47503913506807294,0.32688883119226375,0.8019279662603367,0.4753772470838722,0.3269042515941723,0.8022814986780444,0.000353532417707747,0.16796228693402296,0.8398114346701148,False,0.3737770429339492,YES,22483,YES,yes,0.4134563207626343,raw_passthrough,,
65,0,YES,0.11971871036985249,0.08962125584366731,0.2093399662135198,0.1199085918524013,0.08968274290419381,0.2095913347565951,0.00025136854307530876,0.5521369945958281,2.7606849729791403,False,0.28955238862671245,YES,13,"
",,0.548994243144989,raw_passthrough,,
66,0,YES,4.065537865116653e-05,0.47776816280975254,0.4778088181884037,4.285368596791336e-05,0.4778207143065156,0.47786356799248353,5.474980407982333e-05,0.3349212283141602,1.6746061415708011,False,-9.371749710795825,NO,13,"
",,0.33386415243148804,raw_passthrough,,
67,1,NO,0.006444500546422205,0.8228398886230934,0.8292843891695156,0.006450446882471896,0.8229692066598431,0.829419653542315,0.00013526437279931525,0.1382767533277993,0.6913837666389965,True,-4.849534496921994,NO,11698,NO,no,0.8052729368209839,raw_passthrough,,
68,0,YES,0.7633125657885103,0.005903264677058928,0.7692158304655692,0.7634254979563333,0.005903718145444823,0.7693292161017781,0.00011338563620888475,0.2293443918248682,1.1467219591243412,False,4.862162067978396,YES,22483,YES,yes,0.6601547002792358,raw_passthrough,,
69,0,YES,0.6712936865296797,0.08138689142128896,0.7526805779509687,0.6719627738344309,0.0813968203669514,0.7533595942013823,0.0006790162504136665,0.2405015910371563,1.2025079551857814,False,2.1099925050580426,YES,22483,YES,yes,0.6281198859214783,raw_passthrough,,
70,0,YES,4.661708153816391e-06,0.6568743159295991,0.6568789776377529,5.174806795354633e-06,0.6569003647611905,0.6569055395679859,2.6561930232982256e-05,0.33626362410947214,1.6813181205473606,False,-11.85586582711448,NO,11698,NO,no,0.47279196977615356,raw_passthrough,,
71,0,YES,0.7864254011074081,0.015945762110760597,0.8023711632181687,0.786532527753693,0.015946482398478647,0.8024790101521716,0.00010784693400289758,0.1933990280115265,0.9669951400576325,False,3.8983047732006324,YES,22483,YES,yes,0.6936864852905273,raw_passthrough,,
72,0,YES,0.5243483047634072,0.01326446085241173,0.5376127656158189,0.5247666331673643,0.013265981233969699,0.538032614401334,0.00041984878551504234,0.446164252229206,2.2308212611460303,False,3.6770678247846575,YES,13,"
",,0.44476139545440674,raw_passthrough,,
73,0,YES,0.6831382594973547,0.007084253914712235,0.690222513412067,0.6833666762666454,0.007086168991005663,0.690452845257651,0.00023033184558407527,0.2861174785061833,1.4305873925309165,False,4.568822705975274,YES,22483,YES,yes,0.6026556491851807,raw_passthrough,,
74,1,NO,0.0012753439302741754,0.510793935671245,0.5120692796015192,0.0012980492445793246,0.5109249113443095,0.5122229605888888,0.0001536809873696754,0.3733438979764553,1.8667194898822763,False,-5.992750359618901,NO,13,"
",,0.365621954202652,raw_passthrough,,
75,0,YES,0.6490970631857635,0.004567718011557531,0.6536647811973211,0.6493061828026951,0.004569136693318709,0.6538753194960139,0.00021053829869277507,0.3401044842996326,1.700522421498163,False,4.956568524193429,YES,22483,YES,yes,0.47746872901916504,raw_passthrough,,
76,0,YES,0.7398364567889075,0.012733959308988574,0.7525704160978961,0.7402537068846409,0.012736237775044405,0.7529899446596853,0.0004195285617891731,0.24228887657010192,1.2114443828505097,False,4.062156771228805,YES,22483,YES,yes,0.6509239077568054,raw_passthrough,,
77,1,NO,0.00026563719566996546,0.649221702907198,0.649487340102868,0.00026822646343026063,0.649308761798507,0.6495769882619373,8.9648159069311e-05,0.2495573745322615,1.2477868726613075,False,-7.801398088798536,NO,11698,NO,no,0.6244908571243286,raw_passthrough,,
78,0,YES,0.09542683748259151,0.7641952930362095,0.859622130518801,0.09550743652436303,0.7642622602048975,0.8597696967292605,0.00014756621045952656,0.12986879736453694,0.6493439868226847,True,-2.080463521426031,NO,11698,NO,no,0.6778824925422668,raw_passthrough,,
79,1,NO,1.3449020005551482e-05,0.5769736056381589,0.5769870546581645,1.3961342065950486e-05,0.5769942601565057,0.5770082214985717,2.116684040720518e-05,0.4021074711815414,2.010537355907707,False,-10.666645484610346,NO,11698,NO,no,0.5272626876831055,raw_passthrough,,
80,1,NO,0.7459050629204285,0.03056381620773152,0.77646887912816,0.7459562292975063,0.030564813588944303,0.7765210428864505,5.2163758290535434e-05,0.22270857682247033,1.1135428841123516,False,3.1947814981637674,YES,22483,YES,yes,0.7048167586326599,raw_passthrough,,
81,1,NO,0.042820665144631676,0.5326774687446232,0.5754981338892549,0.042896867789692816,0.5327198821413267,0.5756167499310195,0.00011861604176466312,0.3596274436051661,1.7981372180258304,False,-2.5208953001315693,NO,11698,NO,no,0.5021279454231262,raw_passthrough,,
82,1,NO,3.036967651469033e-06,0.54315746677986,0.5431605037475115,3.2774600386421522e-06,0.5431704695081501,0.5431737469681888,1.3243220677305878e-05,0.4492610712119142,2.246305356059571,False,-12.094294687140298,NO,11698,NO,no,0.507946252822876,raw_passthrough,,
83,0,YES,0.8362862641879474,0.01799023480231199,0.8542764989902594,0.836398530365217,0.017990692304571065,0.8543892226697881,0.00011272367952874784,0.1370837032636598,0.685418516318299,True,3.839141875993806,YES,22483,YES,yes,0.7138667702674866,raw_passthrough,,
84,0,YES,0.0312935933612124,0.2527928631651548,0.2840864565263672,0.03133278152144552,0.2529261024968509,0.2842588840182964,0.0001724274919291946,0.17216747313216696,0.8608373656608348,False,-2.0891570390457064,NO,450,The,the,0.5175461769104004,raw_passthrough,,
85,1,NO,1.1236112625948036e-05,0.774788097681494,0.77479933379412,1.194135917883003e-05,0.7748095276177653,0.7748214689769441,2.213518282412341e-05,0.17732093909879323,0.8866046954939661,False,-11.141211826743822,NO,11698,NO,no,0.7412701845169067,raw_passthrough,,
86,0,YES,0.8123761492461199,0.008204792553208051,0.820580941799328,0.8124511627078066,0.008205025969750345,0.820656188677557,7.524687822901832e-05,0.17833116766533447,0.8916558383266724,False,4.595245029517649,YES,22483,YES,yes,0.7473711371421814,raw_passthrough,,
87,0,YES,0.09802999138025825,0.5100060184327049,0.6080360098129631,0.09805848497049902,0.5100223635502228,0.6080808485207219,4.4838707758732e-05,0.3374577333126314,1.687288666563157,False,-1.649149060144943,NO,11698,NO,no,0.5010694265365601,raw_passthrough,,
88,1,NO,0.007745661525120795,0.6089664677583642,0.616712129283485,0.007765917703908304,0.6090031812361282,0.6167690989400365,5.696965655155317e-05,0.26519436985317296,1.3259718492658648,False,-4.364630321507685,NO,11698,NO,no,0.5721785426139832,raw_passthrough,,
89,0,YES,0.8081291075723129,0.006724197715577418,0.8148533052878904,0.8083931625751435,0.006726090711700963,0.8151192532868444,0.0002659479989540747,0.18109152697156686,0.9054576348578343,False,4.789009212636156,YES,22483,YES,yes,0.7543041110038757,raw_passthrough,,
90,0,YES,0.0008549735582719098,0.7927473298846053,0.7936023034428772,0.0008575981460160155,0.7927921989699493,0.7936497971159654,4.7493673088205846e-05,0.19369159511829825,0.9684579755914913,False,-6.832189280597513,NO,11698,NO,no,0.7618216872215271,raw_passthrough,,
91,1,NO,1.606796934194854e-05,0.7281794929358512,0.7281955609051931,1.7027793653400132e-05,0.7282210954370951,0.7282381232307485,4.2562325555439706e-05,0.26840845814942804,1.3420422907471403,False,-10.721474982309072,NO,11698,NO,no,0.6440259218215942,raw_passthrough,,
92,0,YES,0.7352561841726128,0.003725551166793295,0.7389817353394061,0.7353441044825267,0.0037257354629289664,0.7390698399454557,8.810460604957715e-05,0.25885084105366857,1.2942542052683428,False,5.285004182985383,YES,22483,YES,yes,0.618783175945282,raw_passthrough,,
93,1,NO,0.28390410119027365,0.3071277545677731,0.5910318557580467,0.284141049161281,0.3071978626290599,0.5913389117903409,0.0003070560322941951,0.338733298004203,1.693666490021015,False,-0.07862729041050383,NO,13,"
",,0.3320232927799225,raw_passthrough,,
94,0,YES,0.7123454694046814,0.0011763724917965845,0.7135218418964779,0.7124234919435475,0.0011765453148206671,0.7136000372583682,7.819536189024312e-05,0.2849758471193666,1.424879235596833,False,6.406127458676712,YES,22483,YES,yes,0.6199139952659607,raw_passthrough,,
95,0,YES,0.03507333208858654,0.786125981375335,0.8211993134639215,0.035218686879426586,0.7863143158469081,0.8215330027263348,0.00033368926241328367,0.1534596478222358,0.7672982391111791,True,-3.1096759890615284,NO,11698,NO,no,0.6411108374595642,raw_passthrough,,
96,1,NO,1.3066137427186764e-05,0.9359169574962607,0.9359300236336878,1.3616264704017535e-05,0.9359585713377847,0.9359721876024887,4.216396880085682e-05,0.06325747868559442,0.3162873934279721,True,-11.179258000080912,NO,11698,NO,no,0.9065784811973572,raw_passthrough,,
97,0,YES,0.8475612514885142,0.0026834119189302896,0.8502446634074445,0.8476903742890849,0.002683720094148785,0.8503740943832336,0.00012943097578910212,0.14755277035904432,0.7377638517952216,True,5.755274020522946,YES,22483,YES,yes,0.6982146501541138,raw_passthrough,,
98,1,NO,0.45525753744732356,0.2280517737797254,0.683309311227049,0.4555166464799324,0.22807097716185554,0.6835876236417879,0.00027831241473896817,0.30323717782981485,1.5161858891490743,False,0.6912905940322717,YES,22483,YES,yes,0.43634796142578125,raw_passthrough,,
99,1,NO,0.008451453953739474,0.4669755424404798,0.47542699639421926,0.00845894320361136,0.46700344590020676,0.4754623891038181,3.5392709598847105e-05,0.4092148975647794,2.0460744878238972,False,-4.011938392434673,NO,11698,NO,no,0.4549822211265564,raw_passthrough,,
100,1,NO,0.7155242689113948,0.0010655080717629772,0.7165897769831577,0.7156145710183297,0.0010656989554432804,0.716680269973773,9.049299061525407e-05,0.2820755814501024,1.410377907250512,False,6.509563768206719,YES,22483,YES,yes,0.613936185836792,raw_passthrough,,
101,1,NO,9.563386517086325e-06,0.6441822460578805,0.6441918094443977,9.849247316192408e-06,0.6441993394653305,0.6442091887126467,1.737926824896263e-05,0.3515776585083042,1.757888292541521,False,-11.117794948736627,NO,11698,NO,no,0.6138853430747986,raw_passthrough,,
102,1,NO,7.00995087286882e-06,0.8023674730138737,0.8023744829647466,7.184040647059426e-06,0.8023826500885063,0.8023898341291533,1.5351164406762763e-05,0.1842379473037649,0.9211897365188244,False,-11.647991142161835,NO,11698,NO,no,0.7484465837478638,raw_passthrough,,
103,0,YES,0.6616524040364311,0.0011599920168716693,0.6628123960533028,0.6618484998212235,0.001160318824547769,0.6630088186457713,0.0001964225924685481,0.3352902795557747,1.6764513977788733,False,6.346327224660435,YES,22483,YES,yes,0.6049486994743347,raw_passthrough,,
