sample_idx,label_B,gold_yes_no,p_yes,p_no,decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,semantic_offliteral_mass,control_mass,decidedness_floor,above_floor,lean,c_pred_yes_no,top1_token_id,top1_decoded,top1_normalized,top1_prob,prompt_strategy_name,anchor_freegen_pred,anchor_match
37,1,NO,0.844606881093279,0.02888699860252586,0.8734938796958048,0.8446079166629189,0.028887179085650794,0.8734950957485696,1.2160527648186203e-06,0.0029458338978046563,0.01472916948902328,True,3.3754796710465347,YES,14080, YES,yes,0.8438323140144348,raw_passthrough,,
38,0,YES,0.9958761206820514,0.0004289880422986467,0.9963051087243501,0.9958761683446128,0.0004289906441812026,0.996305158988794,5.026444394040652e-08,0.00022069790005310876,0.0011034895002655439,True,7.749949104566166,YES,14080, YES,yes,0.9956430196762085,raw_passthrough,,
39,1,NO,0.11160843676231735,0.823482092737423,0.9350905294997404,0.1116091825008639,0.8234844057986487,0.9350935882995126,3.058799772248655e-06,0.0035436031342305514,0.017718015671152755,True,-1.9985451587453107,NO,5664, NO,no,0.8232600092887878,raw_passthrough,,
40,0,YES,0.999653640521322,1.3002925196073435e-05,0.9996666434465181,0.9996536512061438,1.3003097267866852e-05,0.9996666543034116,1.0856893495336806e-08,7.777156046936163e-06,3.888578023468081e-05,True,11.249989714352518,YES,14080, YES,yes,0.9996219873428345,raw_passthrough,,
41,1,NO,0.015619932798254833,0.9637808632654973,0.9794007960637521,0.015619973424857525,0.9637809467884538,0.9794009202133114,1.2414955929962446e-07,0.00024030008471305278,0.001201500423565264,True,-4.122316106328526,NO,5664, NO,no,0.9636617302894592,raw_passthrough,,
42,1,NO,0.9844978703815264,0.0035504202797207343,0.9880482906612471,0.9844979437456324,0.003550447068325238,0.9880483908139576,1.0015271045826779e-07,0.0002527513184380202,0.001263756592190101,True,5.625065749515275,YES,14080, YES,yes,0.9842042326927185,raw_passthrough,,
43,1,NO,0.012666603687598497,0.8877051778927583,0.9003717815803568,0.012667244724013283,0.8877066091318103,0.9003738538558236,2.072275466780127e-06,0.0009030188721704901,0.004515094360852451,True,-4.249670781896121,NO,5664, NO,no,0.885506808757782,raw_passthrough,,
44,0,YES,0.9877599203667442,0.00190673557156888,0.989666655938313,0.9877599381466319,0.0019067364927151732,0.9896666746393471,1.870103405465784e-08,0.0010460661567068155,0.005230330783534078,True,6.250047017110667,YES,14080, YES,yes,0.9876855611801147,raw_passthrough,,
45,0,YES,0.9176274628294473,0.019042484707986893,0.9366699475374342,0.9176275417652224,0.019042517899492878,0.9366700596647153,1.1212728112663939e-07,0.00039383969166277306,0.0019691984583138653,True,3.8751189740750625,YES,14080, YES,yes,0.9172760844230652,raw_passthrough,,
46,1,NO,0.02811061827532868,0.9302368293081623,0.958347447583491,0.02811093829047416,0.9302377984297312,0.9583487367202054,1.2891367143774701e-06,0.0037226172785895495,0.018613086392947748,True,-3.4992918293338025,NO,5664, NO,no,0.9301295876502991,raw_passthrough,,
47,0,YES,0.9988749466488809,1.47228667757887e-05,0.9988896695156567,0.9988749538335235,1.4723176689462033e-05,0.998889677010213,7.494556308884626e-09,8.180155460525728e-05,0.0004090077730262864,True,11.124982955216339,YES,14080, YES,yes,0.9988287091255188,raw_passthrough,,
48,1,NO,0.019894067869395238,0.9572216490348475,0.9771157169042428,0.019894431599784733,0.9572239481591026,0.9771183797588874,2.66285464456395e-06,0.00034874646250873225,0.0017437323125436613,True,-3.873613382498196,NO,5664, NO,no,0.9566853046417236,raw_passthrough,,
49,1,NO,0.004604193775543185,0.9936358790425066,0.9982400728180498,0.004604228357522408,0.993635967387866,0.9982401957453884,1.2292733853058735e-07,0.00011332767556262394,0.0005666383778131197,True,-5.3744032419652115,NO,5664, NO,no,0.9936044812202454,raw_passthrough,,
50,1,NO,0.0031181882737828636,0.9785823357858219,0.9817005240596047,0.003118198038822006,0.9785823863541442,0.9817005843929661,6.033336141797463e-08,0.0022368966875292314,0.011184483437646157,True,-5.748852776196914,NO,5664, NO,no,0.9784064292907715,raw_passthrough,,
51,1,NO,0.019083560615286703,0.9187691942261551,0.9378527548414418,0.01908368890205795,0.9187700423270565,0.9378537312291144,9.763876726021081e-07,0.0069271387787155705,0.03463569389357785,True,-3.8742076782655603,NO,5664, NO,no,0.9184190034866333,raw_passthrough,,
52,1,NO,0.029093859793436455,0.9633665920222705,0.992460451815707,0.02909389256808837,0.96336679762707,0.9924606901951584,2.3837945140048333e-07,0.0001605022950909763,0.0008025114754548814,True,-3.499906868148602,NO,5664, NO,no,0.9633025527000427,raw_passthrough,,
53,1,NO,0.03370758248134664,0.5248871944882619,0.5585947769696086,0.033709235513032704,0.524890223275974,0.5585994587890067,4.681819398166809e-06,0.049692209243516805,0.24846104621758403,True,-2.7454605603388726,NO,5664, NO,no,0.5237361788749695,raw_passthrough,,
54,1,NO,0.0037026677561758786,0.9041603078851734,0.9078629756413493,0.0037029029141425448,0.9041606892891821,0.9078635922033247,6.165619753639717e-07,0.000282774099213699,0.001413870496068495,True,-5.497953101106903,NO,5664, NO,no,0.9037702083587646,raw_passthrough,,
55,1,NO,0.21796244341708515,0.5917678813463998,0.8097303247634849,0.21796266062197486,0.591769022601839,0.8097316832238138,1.3584603288929742e-06,0.002240502755448754,0.01120251377724377,True,-0.9987916956282769,NO,5664, NO,no,0.5915923118591309,raw_passthrough,,
56,0,YES,0.9839240632621167,0.0027631528949766605,0.9866872161570933,0.9839241090570432,0.0027631609181866337,0.9866872699752298,5.3818136502847835e-08,0.001609828090118375,0.008049140450591874,True,5.875176341239421,YES,14080, YES,yes,0.9835922718048096,raw_passthrough,,
57,1,NO,0.687115692352692,0.135151785930634,0.822267478283326,0.6871179519975337,0.13515285296298382,0.8222708049605175,3.326677191495264e-06,0.00523516999238585,0.026175849961929253,True,1.6261041932301907,YES,14080, YES,yes,0.6851848363876343,raw_passthrough,,
58,0,YES,0.9993092239678965,0.00010883847346666123,0.9994180624413631,0.9993092259309649,0.00010883857512193723,0.9994180645060868,2.0647237253257344e-09,3.9444964276757886e-05,0.00019722482138378943,True,9.124954645713741,YES,14080, YES,yes,0.9992689490318298,raw_passthrough,,
59,1,NO,0.9811091465323284,8.323770544576669e-05,0.9811923842377741,0.9811091508244651,8.32379158381355e-05,0.9811923887403032,4.502529127314858e-09,7.5422053746428e-05,0.00037711026873214,True,9.374738545205911,YES,14080, YES,yes,0.9810355305671692,raw_passthrough,,
60,1,NO,0.02505818614142069,0.9394072692247117,0.9644654553661325,0.025058561556945833,0.9394080116232403,0.9644665731801861,1.1178140536527437e-06,0.0007340048882779325,0.0036700244413896623,True,-3.6240485454624833,NO,5664, NO,no,0.938886284828186,raw_passthrough,,
61,1,NO,0.014330697476199736,0.8856548617767546,0.8999855592529543,0.014330815065638568,0.8856552068186238,0.8999860218842624,4.626313080402511e-07,0.0015212523222469367,0.007606261611234683,True,-4.123923415011102,NO,5664, NO,no,0.885099470615387,raw_passthrough,,
62,1,NO,0.0016347660453765716,0.955250101651043,0.9568848676964196,0.0016349296137570055,0.9552508572968024,0.9568857869105594,9.192141398051135e-07,0.00012635664029184577,0.0006317832014592289,True,-6.370473489531519,NO,5664, NO,no,0.9545716047286987,raw_passthrough,,
63,0,YES,0.0010283447821467784,0.9917893650262196,0.9928177098083664,0.0010284326001307976,0.9917896135032612,0.992818046103392,3.36295025604727e-07,0.00016892911951934617,0.0008446455975967309,True,-6.871560248129257,NO,5664, NO,no,0.9916104674339294,raw_passthrough,,
64,0,YES,0.9793576461403213,0.0018904387720298167,0.981248084912351,0.9793576955518809,0.0018904427620607676,0.9812481383139416,5.3401590593971093e-08,0.00029797390527137597,0.00148986952635688,True,6.25008793646368,YES,14080, YES,yes,0.9792196750640869,raw_passthrough,,
65,0,YES,0.8518316359876548,0.061675383656455744,0.9135070196441105,0.8518317625810443,0.06167544237638934,0.9135072049574336,1.8531332313109772e-07,0.0006323398619284884,0.0031616993096424423,True,2.6255040139321633,YES,14080, YES,yes,0.8512953519821167,raw_passthrough,,
66,0,YES,0.40275447010924215,0.4560019947863954,0.8587564648956376,0.4027547523729456,0.4560020959112107,0.8587568482841563,3.833885187098929e-07,0.0006148587259754375,0.0030742936298771874,True,-0.1241700630729037,NO,5664, NO,no,0.45590904355049133,raw_passthrough,,
67,1,NO,0.025865462761902415,0.9704302104758886,0.996295673237791,0.025865488993286497,0.9704303108339716,0.996295799827258,1.26589467019933e-07,0.00011738844424517313,0.0005869422212258657,True,-3.624830894362232,NO,5664, NO,no,0.970395565032959,raw_passthrough,,
68,0,YES,0.9671353291570222,0.004478394625860302,0.9716137237828825,0.967135546687152,0.00447841641845784,0.9716139631056098,2.3932272730231574e-07,0.00015201216829366729,0.0007600608414683364,True,5.375073793096251,YES,14080, YES,yes,0.9668097496032715,raw_passthrough,,
69,0,YES,0.8049915182695053,0.04007036198998922,0.8450618802594946,0.8049917977554322,0.040070459166919904,0.845062256922352,3.7666285745974193e-07,0.007583911827558451,0.037919559137792255,True,3.000194782480586,YES,14080, YES,yes,0.8044849038124084,raw_passthrough,,
70,0,YES,0.007347916106667969,0.9575685432931648,0.9649164593998327,0.007348038425506149,0.9575688093949054,0.9649168478204115,3.8842057881183223e-07,0.00018725032521362507,0.0009362516260681253,True,-4.8699805539201755,NO,5664, NO,no,0.956695556640625,raw_passthrough,,
71,0,YES,0.9994017476490203,1.891558830705037e-05,0.9994206632373274,0.9994017521646085,1.8915751607164857e-05,0.9994206679162156,4.678888276821169e-09,2.9535549924504166e-05,0.00014767774962252082,True,10.874925713449688,YES,14080, YES,yes,0.9993265867233276,raw_passthrough,,
72,0,YES,0.9948629217897721,1.2939671891559428e-05,0.9948758614616636,0.9948629244352744,1.2939712755000929e-05,0.9948758641480293,2.6863656854558826e-09,2.7347484666157364e-05,0.00013673742333078682,True,11.250062229711684,YES,14080, YES,yes,0.9947051405906677,raw_passthrough,,
73,0,YES,0.9976953859401652,6.590603891187431e-05,0.997761291979077,0.99769539240012,6.590643731424485e-05,0.9977612988374343,6.858357215477895e-09,6.949019063119757e-05,0.00034745095315598786,True,9.624973194202678,YES,14080, YES,yes,0.9976286292076111,raw_passthrough,,
74,1,NO,0.00042575774265403606,0.9785730341210948,0.9789987918637488,0.0004259659025315353,0.9785735785805668,0.9789995444830983,7.526193495088762e-07,8.24323023624928e-05,0.000412161511812464,True,-7.739980194247567,NO,5664, NO,no,0.9775616526603699,raw_passthrough,,
75,0,YES,0.9812665145210566,0.0021460794725956327,0.9834125939936522,0.9812665752064301,0.002146082388910799,0.9834126575953409,6.360168869345983e-08,0.00035188232208631815,0.0017594116104315907,True,6.125201422156014,YES,14080, YES,yes,0.9808906316757202,raw_passthrough,,
76,0,YES,0.9997260565753553,3.725685287008085e-06,0.9997297822606424,0.9997260568475308,3.7256986955904787e-06,0.9997297825462264,2.8558400089195857e-10,3.5404879401171774e-06,1.7702439700585886e-05,True,12.499985504026535,YES,14080, YES,yes,0.9997212290763855,raw_passthrough,,
77,1,NO,0.023814482692619987,0.8924933154715907,0.9163077981642107,0.023814840987220354,0.8924938407810972,0.9163086817683175,8.836041067716849e-07,0.0009710881432241903,0.0048554407161209515,True,-3.623725111814211,NO,5664, NO,no,0.8922871351242065,raw_passthrough,,
78,0,YES,0.9880769355694502,0.00029250966851204947,0.9883694452379622,0.9880769383373472,0.00029250980225599106,0.9883694481396033,2.9016410385551694e-09,0.00026898144753041605,0.0013449072376520803,True,8.125018119422515,YES,14080, YES,yes,0.9880191683769226,raw_passthrough,,
79,1,NO,0.0051206551952310084,0.9754601401899585,0.9805807953851895,0.0051206630198940345,0.975460167781654,0.980580830801548,3.5416358512563306e-08,0.0001705293720297116,0.000852646860148558,True,-5.24962689944914,NO,5664, NO,no,0.9754030704498291,raw_passthrough,,
80,1,NO,0.013681020208212491,0.9579073990492954,0.9715884192575079,0.013681626712271765,0.957908989468855,0.9715906161811269,2.196923618913438e-06,0.008905308235855837,0.044526541179279185,True,-4.248741626489329,NO,5664, NO,no,0.9576471447944641,raw_passthrough,,
81,1,NO,0.010430442850414876,0.9358536376608784,0.9462840805112932,0.010430537520035076,0.935854197511855,0.94628473503189,6.545205968322421e-07,9.760760427092968e-05,0.0004880380213546484,True,-4.496730366732047,NO,5664, NO,no,0.9355394244194031,raw_passthrough,,
82,1,NO,0.010492552051121297,0.944019476874362,0.9545120289254834,0.010493266526226357,0.944019715611911,0.9545129821381374,9.532126540312547e-07,0.00021761411333752064,0.001088070566687603,True,-4.4994811211142,NO,5664, NO,no,0.9439160227775574,raw_passthrough,,
83,0,YES,0.9914564455758561,0.005203041928261765,0.9966594875041179,0.9914565382819162,0.005203066822660019,0.9966596051045762,1.1760045826036958e-07,0.0006365469649840317,0.0031827348249201587,True,5.249931578239439,YES,14080, YES,yes,0.9913320541381836,raw_passthrough,,
84,0,YES,0.003773718597808534,0.9141912446070029,0.9179649632048114,0.0037741573894458902,0.9141922151754551,0.917966372564901,1.4093600896325498e-06,0.0005749762534720506,0.002874881267360253,True,-5.489978907691337,NO,5664, NO,no,0.9132468700408936,raw_passthrough,,
85,1,NO,0.07895627168131986,0.7488672186552969,0.8278234903366168,0.07895686273264663,0.7488677927867129,0.8278246555193596,1.165182742735027e-06,0.00855111652067653,0.04275558260338265,True,-2.249667513431104,NO,5664, NO,no,0.7485816478729248,raw_passthrough,,
86,0,YES,0.9958890437364394,1.6632958267252102e-05,0.9959056766947066,0.9958890462361158,1.6633018579396615e-05,0.9959056792546952,2.559988554473591e-09,0.0001409366906531474,0.000704683453265737,True,11.000004903597322,YES,14080, YES,yes,0.9958435893058777,raw_passthrough,,
87,0,YES,0.3722467430576917,0.6136356496814329,0.9858823927391246,0.3722467526054563,0.6136356548686149,0.9858824074740713,1.4734946707228858e-08,0.00016228832176532672,0.0008114416088266336,True,-0.49984442539984475,NO,5664, NO,no,0.6136206388473511,raw_passthrough,,
88,1,NO,0.041329337596517524,0.8273790974360722,0.8687084350325898,0.04132977671064574,0.8273795077204434,0.8687092844310892,8.493984994251136e-07,0.001698477413354148,0.00849238706677074,True,-2.996690389524316,NO,5664, NO,no,0.8271325826644897,raw_passthrough,,
89,0,YES,0.6360362429572589,0.16074673067393952,0.7967829736311984,0.6360368130116072,0.160746901804761,0.7967837148163682,7.411851697947114e-07,0.0011627984420131967,0.005813992210065983,True,1.375425522536509,YES,14080, YES,yes,0.6356356143951416,raw_passthrough,,
90,0,YES,0.8000458744778338,0.039807365337107166,0.839853239814941,0.8000459426822826,0.0398074042699021,0.8398533469521847,1.0713724374333822e-07,0.0024081821930459525,0.012040910965229763,True,3.0006171152068712,YES,14080, YES,yes,0.7991093397140503,raw_passthrough,,
91,1,NO,0.005360500962602363,0.9007828967834243,0.9061433977460266,0.005360597674283985,0.9007834165690374,0.9061440142433214,6.164972947697578e-07,0.00045335925075395294,0.0022667962537697645,True,-5.1242068364354445,NO,5664, NO,no,0.9004391431808472,raw_passthrough,,
92,0,YES,0.9963672996196586,1.009304090725908e-05,0.9963773926605659,0.9963673369308843,1.0093538406130482e-05,0.9963774304692904,3.7808724484555967e-08,3.256759459222695e-05,0.00016283797296113477,True,11.500024976946213,YES,14080, YES,yes,0.9959367513656616,raw_passthrough,,
93,1,NO,0.9418266822637326,0.0016043806372358976,0.9434310629009685,0.94182670134561,0.001604386013269589,0.9434310873588796,2.4457911140807198e-08,0.0012232717728577723,0.0061163588642888615,True,6.375083481619888,YES,14080, YES,yes,0.9416761994361877,raw_passthrough,,
94,0,YES,0.9980477817256277,9.593119033088517e-05,0.9981437129159586,0.9980478139532857,9.593259490529973e-05,0.9981437465481909,3.363223233243673e-08,4.8121884794179976e-05,0.00024060942397089986,True,9.249925254124298,YES,14080, YES,yes,0.9978427886962891,raw_passthrough,,
95,0,YES,0.9053822890579548,0.0069090391543583,0.9122913282123131,0.9053826618226534,0.006909058392314329,0.9122917202149677,3.920026546699873e-07,0.0005181536588747276,0.002590768294373638,True,4.875526696567794,YES,14080, YES,yes,0.9047350883483887,raw_passthrough,,
96,1,NO,0.03664683211608,0.9449502344827367,0.9815970665988167,0.03664688827917388,0.9449503899381475,0.9815972782173213,2.1161850460860165e-07,0.014634181408715452,0.07317090704357726,True,-3.249805275684281,NO,5664, NO,no,0.9449291825294495,raw_passthrough,,
97,0,YES,0.9983439727425045,0.000334912223646081,0.9986788849661506,0.9983440133270851,0.00033491534660548165,0.9986789286736906,4.370753992066767e-08,0.0001866712498506553,0.0009333562492532764,True,7.99998467646788,YES,14080, YES,yes,0.9981386661529541,raw_passthrough,,
98,1,NO,0.014536442693699733,0.8981620275421832,0.9126984702358829,0.014536688868241887,0.8981626388912054,0.9126993277594473,8.575235643792922e-07,0.004897136313233892,0.02448568156616946,True,-4.12369169790243,NO,5664, NO,no,0.897109866142273,raw_passthrough,,
99,1,NO,0.04259136182596446,0.8545383844230195,0.897129746248984,0.042591474148549475,0.8545385601848513,0.8971300343334008,2.880844167663099e-07,0.008166064426139718,0.04083032213069859,True,-2.998909963180163,NO,5664, NO,no,0.8544647097587585,raw_passthrough,,
100,1,NO,0.9969028502915434,0.00010858885241123937,0.9970114391439546,0.9969029668686373,0.00010859048385408531,0.9970115573524914,1.1820853673683018e-07,5.150573796671047e-05,0.00025752868983355235,True,9.1248398388694,YES,14080, YES,yes,0.9967431426048279,raw_passthrough,,
101,1,NO,0.04213028712108566,0.8448273992591266,0.8869576863802123,0.04213085622095901,0.8448278395888132,0.8869586958097723,1.0094295599394343e-06,0.00026813263672239093,0.0013406631836119546,True,-2.9983654541490496,NO,5664, NO,no,0.8445766568183899,raw_passthrough,,
