sample_idx,label_B,gold_yes_no,p_yes,p_no,literal_decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,answerlike_nonliteral_mass,answerlike_over_literal_ratio,control_mass,decidedness_floor,literal_above_floor,semantic_above_floor,lean,top1_token_id,top1_decoded,top1_prob,top1_class,top1_nonliteral_token_id,top1_nonliteral_decoded,top1_nonliteral_prob,top1_nonliteral_class,top1_answerlike_nl_decoded,top1_answerlike_nl_prob,answerlike_exceeds_literal,answerlike_materially_exceeds_literal,top1_is_answerlike_nonliteral
14,0,YES,0.5955506706723099,0.28839941387747103,0.883950084549781,0.5956534310419894,0.28845396089092956,0.884107391932919,0.0001573073831380445,0.00017795957700277303,0.07822684345166898,0.3911342172583449,True,True,0.7251401013801388,14410, YES,0.5882154107093811,literal,220, ,0.05099771171808243,control,,,False,False,False
15,1,NO,0.6057756987320317,0.34348850416222376,0.9492642028942555,0.6059174026796668,0.3435722155416454,0.9494896182213122,0.00022541532705666611,0.000237463212422197,0.026772094452316236,0.13386047226158118,True,True,0.5673561391202225,14410, YES,0.5982146859169006,literal,220, ,0.01331994030624628,control, TRUE,0.00012460420839488506,False,False,False
16,1,NO,0.3078764691235847,0.5342242647644184,0.8421007338880031,0.3080126225502873,0.5344174690972441,0.8424300916475314,0.00032935775952827595,0.0003911144430519871,0.10402040883293846,0.5201020441646923,True,True,-0.551117094016733,5782, NO,0.5281859636306763,literal,220, ,0.056107014417648315,control, FALSE,0.00016007479280233383,False,False,False
17,0,YES,0.6908158753612952,0.08504612334954231,0.7758619987108375,0.6909614057540402,0.08506958195419267,0.7760309877082329,0.00016898899739536954,0.0002178080608099888,0.12082758048746331,0.6041379024373166,True,True,2.0946795901605126,14410, YES,0.6778569221496582,literal,220, ,0.07088959962129593,control,,,False,False,False
18,1,NO,0.29923162146587856,0.54488948751316,0.8441211089790386,0.2993676324844325,0.5450748451749892,0.8444424776594217,0.00032136868038307176,0.00038071394846619347,0.08826435629512858,0.4413217814756429,True,True,-0.5993650716614717,5782, NO,0.5410335063934326,literal,720," 
",0.05232863128185272,control,,,False,False,False
19,1,NO,0.07141037070277889,0.8542028006530131,0.925613171355792,0.07145000469458682,0.8543259142246731,0.9257759189192599,0.00016274756346787433,0.00017582675841733088,0.03188296326691289,0.15941481633456445,True,True,-2.481725530338335,5782, NO,0.849942147731781,literal,220, ,0.01763998717069626,control,,,False,False,False
20,1,NO,0.2521161318545637,0.6211418938605675,0.8732580257151312,0.25231267962744375,0.6214304372339559,0.8737431168613996,0.00048509114626837935,0.0005554957778614481,0.05767146776401899,0.28835733882009495,True,True,-0.9016697263100976,5782, NO,0.6101148724555969,literal,720," 
",0.03061407059431076,control, FALSE,0.00022303752484731376,False,False,False
21,0,YES,0.742731330054994,0.2296514321847667,0.9723827622397607,0.7428169326869049,0.22968218565674103,0.9724991183436459,0.00011635610388516238,0.00011966080478139165,0.01608975628857448,0.0804487814428724,True,True,1.1737717306473008,14410, YES,0.738402783870697,literal,220, ,0.008529680781066418,control, TRUE,7.733775419183075e-05,False,False,False
22,1,NO,0.40819210583049426,0.545387982413672,0.9535800882441663,0.4082931812068794,0.54552145815948,0.9538146393663595,0.00023455112219317176,0.0002459689805657041,0.019472041471554583,0.09736020735777291,True,True,-0.2897595245091014,5782, NO,0.5399432182312012,literal,220, ,0.010946573689579964,control, FALSE,0.00011423774412833154,False,False,False
23,0,YES,0.4874287996208295,0.3100558964887341,0.7974846961095636,0.48756660482906056,0.3101290890314088,0.7976956938604693,0.00021099775090571704,0.0002645790595544279,0.15463588305036186,0.7731794152518092,True,True,0.452391635231198,14410, YES,0.474661260843277,literal,220, ,0.09273898601531982,control,,,False,False,False
24,1,NO,0.08389359954207976,0.8735707141831881,0.9574643137252679,0.08392027644151565,0.8736869833085072,0.9576072597500229,0.00014294602475503626,0.00014929645179032,0.022889520425769742,0.11444760212884872,True,True,-2.343039757457994,5782, NO,0.8676319718360901,literal,220, ,0.010752546600997448,control, FALSE,9.673356544226408e-05,False,False,False
25,0,YES,0.8045318274271267,0.11560827949989516,0.9201401069270219,0.8046350476200793,0.11562840757792792,0.9202634551980072,0.00012334827098534062,0.0001340537925221899,0.039117589987675075,0.19558794993837536,True,True,1.9400529517465979,14410, YES,0.7981327772140503,literal,220, ,0.024290552362799644,control,,,False,False,False
26,0,YES,0.5474596462427144,0.3921354110068478,0.9395950572495622,0.5475830681954721,0.39221954112213364,0.9398026093176057,0.000207552068043515,0.00022089523187901139,0.020803950934314752,0.10401975467157376,True,True,0.3336815370977311,14410, YES,0.5398918390274048,literal,220, ,0.00936220958828926,control, TRUE,0.00010647116141626611,False,False,False
27,0,YES,0.7062859450707037,0.2384529360367651,0.9447388811074688,0.7064191784191169,0.2384866710806608,0.9449058494997777,0.00016696839230889715,0.00017673496417673493,0.023953766285678378,0.1197688314283919,True,True,1.0858482191616043,14410, YES,0.6957120895385742,literal,220, ,0.012064272537827492,control, TRUE,0.00011463505506981164,False,False,False
28,0,YES,0.7269202491297619,0.08668548713109203,0.813605736260854,0.7270476996187127,0.08670586413966119,0.8137535637583739,0.00014782749751990343,0.000181694266561203,0.09569408390957036,0.4784704195478518,True,True,2.126530294945804,14410, YES,0.7127243280410767,literal,220, ,0.05989135801792145,control,,,False,False,False
29,0,YES,0.2974758909876982,0.41887141759480073,0.716347308582499,0.29755392991117885,0.41892951292912617,0.7164834428403051,0.00013613425780606425,0.0001900394629463261,0.1508013158755735,0.7540065793778674,False,False,-0.3422308105703465,5782, NO,0.41566261649131775,literal,220, ,0.07995279878377914,control,,,False,False,False
30,1,NO,0.10523186998170786,0.8408105655527152,0.946042435534423,0.10529689774519058,0.8409790884181536,0.9462759861633442,0.00023355062892116418,0.0002468711974735367,0.023550822444319552,0.11775411222159776,True,True,-2.078200184527998,5782, NO,0.8311018943786621,literal,220, ,0.011490290984511375,control, FALSE,0.00013801780005451292,False,False,False
31,0,YES,0.3554526056313989,0.5905582905935489,0.9460108962249478,0.3555390703603605,0.5906320668471152,0.9461711372074757,0.00016024098252787056,0.0001693859797675814,0.025229525668224534,0.12614762834112267,True,True,-0.5076764218615007,5782, NO,0.5859525203704834,literal,720," 
",0.012744678184390068,control,,,False,False,False
32,1,NO,0.12965074644762353,0.8179949348714786,0.9476456813191021,0.1296911900200011,0.8181046443647828,0.9477958343847839,0.0001501530656818073,0.0001584485305444515,0.022429965696340107,0.11214982848170053,True,True,-1.8420118751148253,5782, NO,0.8115952014923096,literal,720," 
",0.011851318180561066,control, FALSE,9.119562309933826e-05,False,False,False
33,0,YES,0.8147764659734094,0.08959780031307218,0.9043742662864815,0.8148903470809226,0.08961831646803242,0.904508663548955,0.0001343972624734957,0.0001486080127261408,0.05449695268871785,0.27248476344358924,True,True,2.2075830311292357,14410, YES,0.805656373500824,literal,720," 
",0.024905655533075333,control,,,False,False,False
34,1,NO,0.2799761516776016,0.677164624513523,0.9571407761911246,0.2800463257742802,0.6773642461430205,0.9574105719173007,0.00026979572617608083,0.0002818767446620697,0.02165270890101781,0.10826354450508904,True,True,-0.8832099840592269,5782, NO,0.6731800436973572,literal,220, ,0.012138566933572292,control, FALSE,0.00017046295397449285,False,False,False
35,0,YES,0.5354434734745155,0.3637789719915645,0.89922244546608,0.5355602544157622,0.36383591596245335,0.8993961703782155,0.00017372491213552,0.0001931945905170059,0.04256461111559158,0.2128230555779579,True,True,0.3865488625102385,14410, YES,0.5258389115333557,literal,720," 
",0.019303904846310616,control,,,False,False,False
36,0,YES,0.3341420148972247,0.6192948036059533,0.9534368185031781,0.33421181880007944,0.6193897497310079,0.9536015685310874,0.00016475002790930504,0.00017279595743737884,0.024804153506668494,0.12402076753334247,True,True,-0.6170153202429958,5782, NO,0.6103809475898743,literal,220, ,0.015161673538386822,control, FALSE,7.591779285576195e-05,False,False,False
37,1,NO,0.32667810523707885,0.6052346042931731,0.931912709530252,0.32676813218495976,0.6053631660915295,0.9321312982764893,0.00021858874623731372,0.00023455925002621486,0.03273524997218305,0.16367624986091525,True,True,-0.6166408601397305,5782, NO,0.6007495522499084,literal,220, ,0.014922432601451874,control, FALSE,0.00010787071369122714,False,False,False
38,0,YES,0.6203345690009883,0.3050324461268019,0.9253670151277902,0.6205069794517181,0.30508090960901746,0.9255878890607355,0.0002208739329453424,0.00023868792526048752,0.03961807468711079,0.19809037343555394,True,True,0.7098408082189068,14410, YES,0.6088972687721252,literal,220, ,0.01796116679906845,control, TRUE,0.0001541852398077026,False,False,False
39,1,NO,0.09327577306612511,0.8612157657169064,0.9544915387830315,0.09330764624311635,0.8613324729090994,0.9546401191522158,0.00014858036918427575,0.00015566441728096872,0.025459180204056076,0.12729590102028038,True,True,-2.2227846648935965,5782, NO,0.85743647813797,literal,220, ,0.012041055597364902,control, FALSE,9.634662274038419e-05,False,False,False
40,0,YES,0.8791623244251241,0.07430182591716061,0.9534641503422847,0.8793057841003945,0.07432477293509132,0.9536305570354858,0.0001664066932011432,0.00017452852646993047,0.02014758880917969,0.10073794404589845,True,True,2.4708340236992887,14410, YES,0.8724039196968079,literal,220, ,0.01072754804044962,control, TRUE,0.00012785321450792253,False,False,False
41,1,NO,0.14672927135734426,0.8068633926262692,0.9535926639836134,0.14678006127093812,0.8069711475697945,0.9537512088407326,0.00015854485711919164,0.0001662605671239896,0.024754707939680945,0.12377353969840472,True,True,-1.7045651785675737,5782, NO,0.8013243079185486,literal,220, ,0.01161027792841196,control, FALSE,8.327480463776737e-05,False,False,False
42,1,NO,0.3762619191547856,0.5525950746845183,0.9288569938393039,0.3763566907322234,0.552714643817299,0.9290713345495223,0.00021434071021847467,0.00023075749188529717,0.03411589268205678,0.1705794634102839,True,True,-0.3843400050857721,5782, NO,0.5471038222312927,literal,220, ,0.019164815545082092,control,,,False,False,False
43,1,NO,0.035368898020578854,0.8809290083314067,0.9162979063519856,0.03538447994682187,0.8810392813566219,0.9164237613034438,0.00012585495145817083,0.0001373515650158269,0.021935413683346318,0.10967706841673158,True,True,-3.215144194913963,5782, NO,0.8745661973953247,literal,220, ,0.014136046171188354,control,,,False,False,False
44,0,YES,0.6734357483510394,0.2211788968000974,0.8946146451511368,0.6735966424103494,0.22121856103273219,0.8948152034430816,0.000200558291944819,0.00022418400261146692,0.03184584611815974,0.15922923059079871,True,True,1.1134207298268197,14410, YES,0.6681945323944092,literal,220, ,0.014308150857686996,control, TRUE,0.00014359863416757435,False,False,False
45,0,YES,0.4885746751806437,0.4408723794264233,0.929447054607067,0.48878587257610245,0.4410042494123285,0.929790121988431,0.00034306738136397064,0.00036910911671994676,0.03795813997552874,0.18979069987764371,True,True,0.10273688157559437,14410, YES,0.48012956976890564,literal,220, ,0.020446382462978363,control, TRUE,0.00017968157771974802,False,False,False
46,1,NO,0.12158827388702775,0.8213945546416994,0.9429828285287272,0.12163321891827805,0.8215183732284821,0.9431515921467601,0.00016876361803297435,0.00017896785914573322,0.02282787577304253,0.11413937886521265,True,True,-1.91036303909893,5782, NO,0.8160704970359802,literal,220, ,0.01288499217480421,control, FALSE,0.00010637212108122185,False,False,False
47,0,YES,0.8540299743435753,0.084115230889239,0.9381452052328143,0.8541702752695226,0.08413377419717949,0.9383040494667021,0.00015884423388773383,0.0001693173220965451,0.03266330334908675,0.16331651674543374,True,True,2.317778636834032,14410, YES,0.8425138592720032,literal,220, ,0.016685083508491516,control, TRUE,0.00011967388854827732,False,False,False
48,1,NO,0.34040015742175456,0.6215103493399283,0.9619105067616829,0.3404588683911389,0.6216103488032481,0.962069217194387,0.00015871043270410112,0.00016499500898311972,0.018622578045658963,0.09311289022829482,True,True,-0.6020307038467739,5782, NO,0.6176596879959106,literal,220, ,0.009019375778734684,control, FALSE,8.241915929829702e-05,False,False,False
49,1,NO,0.16164253267743334,0.7593009929638583,0.9209435256412917,0.16172387101662378,0.7595158396235853,0.921239710640209,0.0002961849989173704,0.0003216103818213221,0.036796356440101805,0.18398178220050904,True,True,-1.5470109552313325,5782, NO,0.7537131309509277,literal,220, ,0.016139373183250427,control, FALSE,0.00017108186148107052,False,False,False
50,1,NO,0.10953710819103435,0.709796297198352,0.8193334053893864,0.10957846929463302,0.7099022180979775,0.8194806873926105,0.00014728200322414176,0.00017975832824019462,0.12805793731663612,0.6402896865831806,True,True,-1.8687146440715106,5782, NO,0.7016069293022156,literal,720," 
",0.0705624669790268,control,,,False,False,False
51,1,NO,0.5082138318430225,0.45327449415032106,0.9614883259933436,0.5082763299927826,0.45336536831034113,0.9616416983031237,0.0001533723097801587,0.00015951551946478913,0.020737663694679498,0.10368831847339749,True,True,0.11440439851463702,14410, YES,0.501814067363739,literal,220, ,0.012176156975328922,control, FALSE,7.707160693826154e-05,False,False,False
52,1,NO,0.12916867171861668,0.8228273110637474,0.9519959827823641,0.1292169388228046,0.8229686578294189,0.9521855966522235,0.0001896138698593841,0.00019917507351785934,0.027848711882582686,0.13924355941291344,True,True,-1.8516272670676728,5782, NO,0.8092330694198608,literal,220, ,0.017059581354260445,control, FALSE,0.00010882920469157398,False,False,False
53,1,NO,0.17735655595788558,0.6910913349194061,0.8684478908772917,0.1774308475120031,0.6912849332074806,0.8687157807194837,0.00026788984219205947,0.00030846967907474746,0.08176672179725726,0.4088336089862863,True,True,-1.360109846165558,5782, NO,0.68500155210495,literal,220, ,0.03987187147140503,control, FALSE,0.00016294723900500685,False,False,False
54,1,NO,0.07780405440894356,0.8615139735369155,0.9393180279458591,0.0778477350304548,0.861649202147655,0.9394969371781098,0.00017890923225069577,0.00019046715481650252,0.027360513569308714,0.13680256784654357,True,True,-2.404497732780782,5782, NO,0.8543313145637512,literal,720," 
",0.012186381965875626,control, FALSE,0.00011223269393667579,False,False,False
55,1,NO,0.34124015984252765,0.6353642514774265,0.9766044113199541,0.34136610624476643,0.6355630394379781,0.9769291456827445,0.000324734362790402,0.00033251371694246107,0.00865809170167027,0.04329045850835135,True,True,-0.6216119483485407,5782, NO,0.630605936050415,literal,220, ,0.0052468013018369675,control, FALSE,0.00017537672829348594,False,False,False
56,0,YES,0.7387345067108981,0.16376405183126508,0.9024985585421632,0.738881397872944,0.1638012530649937,0.9026826509379378,0.00018409239577454883,0.00020398081972775622,0.033670868875294135,0.16835434437647068,True,True,1.5065119126486035,14410, YES,0.7295846939086914,literal,220, ,0.021022651344537735,control,,,False,False,False
57,1,NO,0.2041059447965381,0.693210831051033,0.8973167758475711,0.20416659551219962,0.693315566355615,0.8974821618678146,0.00016538602024351867,0.00018431174440854665,0.03219473206728472,0.16097366033642363,True,True,-1.2226949861556655,5782, NO,0.6888746619224548,literal,220, ,0.020640328526496887,control,,,False,False,False
58,0,YES,0.742059470840104,0.1698634391399878,0.9119229099800918,0.7422059360854476,0.16989810902150726,0.9121040451069549,0.00018113512686307454,0.0001986298675915806,0.03643235550073069,0.18216177750365348,True,True,1.4744345742752,14410, YES,0.7341820001602173,literal,720," 
",0.015598807483911514,control, TRUE,0.00012384270667098463,False,False,False
59,1,NO,0.2892129166466475,0.5256786462929313,0.8148915629395788,0.28936530340699695,0.5257797760145753,0.8151450794215722,0.00025351648199345433,0.00031110456105219443,0.0691898317527769,0.34594915876388455,True,True,-0.597526934773143,5782, NO,0.5226002931594849,literal,220, ,0.04860939830541611,control,,,False,False,False
60,1,NO,0.1013984335704663,0.7618603167849187,0.863258750355385,0.10143955522912235,0.7619993107849314,0.8634388660140537,0.0001801156586687669,0.00020864620091556228,0.06290096676298763,0.31450483381493816,True,True,-2.0167055845538986,5782, NO,0.7551748156547546,literal,720," 
",0.02905343845486641,control,,,False,False,False
61,1,NO,0.042048762293234176,0.8526523009810489,0.8947010632742831,0.042090874439394854,0.852869388481519,0.8949602629209139,0.0002591996466307922,0.000289705307471319,0.04125715950597268,0.20628579752986342,True,True,-3.0095218935381167,5782, NO,0.8450920581817627,literal,220, ,0.025719722732901573,control, FALSE,0.00016928368131630123,False,False,False
62,1,NO,0.07523707285645287,0.8268751078574041,0.902112180713857,0.07529086463355181,0.8271031992263547,0.9023940638599065,0.00028188314604946085,0.00031247016953745354,0.04114890106614702,0.2057445053307351,True,True,-2.397009565708425,5782, NO,0.8199118971824646,literal,220, ,0.021679874509572983,control, FALSE,0.00017758550529833883,False,False,False
63,0,YES,0.3824980352692364,0.5250868161855351,0.9075848514547715,0.3826032110325806,0.5251968260267841,0.9078000370593646,0.00021518560459315994,0.000237096954899851,0.07005646301977095,0.35028231509885477,True,True,-0.31684009638030924,5782, NO,0.5182802081108093,literal,220, ,0.03965446352958679,control, TRUE,8.212737157009542e-05,False,False,False
64,0,YES,0.29809973026840453,0.645230964031839,0.9433306943002435,0.29818499585121355,0.6453749405802078,0.9435599364314213,0.00022924213117786474,0.00024301353975120574,0.02578999482688228,0.1289499741344114,True,True,-0.7721802406198979,5782, NO,0.6405163407325745,literal,220, ,0.0117314662784338,control, FALSE,0.00011773865844588727,False,False,False
65,0,YES,0.6078119073317794,0.31807612423710907,0.9258880315688884,0.6080270077102861,0.3181623825386941,0.9261893902489802,0.0003013586800917345,0.00032548069509127534,0.03338242229254952,0.1669121114627476,True,True,0.6475747326352003,14410, YES,0.597725510597229,literal,720," 
",0.015438765287399292,control, TRUE,0.00018690012802835554,False,False,False
66,0,YES,0.27820601243274723,0.6813051907503223,0.9595112031830695,0.2782931697915069,0.681425993937129,0.959719163728636,0.0002079605455664324,0.00021673592228683405,0.016534303414161775,0.08267151707080887,True,True,-0.8956484654757031,5782, NO,0.6765873432159424,literal,720," 
",0.007342093624174595,control, FALSE,9.993343701353297e-05,False,False,False
67,1,NO,0.27383393349009566,0.6606894079994845,0.9345233414895802,0.27393158881459334,0.6608816130541761,0.9348132018687695,0.0002898603791893217,0.0003101692235180555,0.027119617385487738,0.1355980869274387,True,True,-0.8807620069295532,5782, NO,0.6566136479377747,literal,220, ,0.012801926583051682,control, FALSE,0.0001490416907472536,False,False,False
68,0,YES,0.26432728824511287,0.554487135564159,0.8188144238092718,0.2644534198654809,0.554634328639958,0.8190877485054389,0.00027332469616703214,0.0003338054243053958,0.05265841061211879,0.26329205306059394,True,True,-0.7408555429356514,5782, NO,0.5507349967956543,literal,220, ,0.024009300395846367,control,,,False,False,False
69,0,YES,0.2441290458327785,0.6756935702589999,0.9198226160917784,0.24424497411284563,0.6758718785969275,0.9201168527097732,0.00029423661799476974,0.00031988408726559437,0.034952662514786015,0.17476331257393007,True,True,-1.018042712984887,5782, NO,0.6676664352416992,literal,220, ,0.016584627330303192,control,,,False,False,False
70,0,YES,0.09206337208843252,0.872826141849032,0.9648895139374645,0.09212779525089732,0.873045670766583,0.9651734660174803,0.00028395208001585903,0.00029428455373830734,0.014125402279330068,0.07062701139665034,True,True,-2.2492592188018836,5782, NO,0.8640521764755249,literal,220, ,0.007302346173673868,control, FALSE,0.00018861368880607188,False,False,False
71,0,YES,0.7470670330694702,0.1789803560823202,0.9260473891517904,0.7472217499832773,0.17902402989737798,0.9262457798806553,0.0001983907288648501,0.0002142338839123183,0.045799521927381556,0.2289976096369078,True,True,1.4288788602122175,14410, YES,0.7351569533348083,literal,220, ,0.029181109741330147,control, TRUE,0.00012694791075773537,False,False,False
72,0,YES,0.6921666268644913,0.24404307083966614,0.9362096977041574,0.6923301592276936,0.2440796610885687,0.9364098203162623,0.00020012261210494708,0.0002137583199530004,0.026116847722161385,0.13058423861080692,True,True,1.0424819873461928,14410, YES,0.676390528678894,literal,220, ,0.012682310305535793,control, TRUE,0.000137624068884179,False,False,False
73,0,YES,0.8827299440763454,0.08714993764417045,0.9698798817205159,0.8828315087827848,0.08716627500074048,0.9699977837835253,0.00011790206300946182,0.00012156357218206214,0.014864065579696679,0.07432032789848339,True,True,2.315389258251445,14410, YES,0.8676029443740845,literal,220, ,0.009944147430360317,control, TRUE,8.273783168988302e-05,False,False,False
74,1,NO,0.035843947579905944,0.9210758726050017,0.9569198201849076,0.03586836309123928,0.9211828758134244,0.9570512389046637,0.00013141871975605457,0.00013733514238492862,0.01945167096158755,0.09725835480793775,True,True,-3.246367686944112,5782, NO,0.9116573929786682,literal,220, ,0.01004878431558609,control,,,False,False,False
75,0,YES,0.5771440221205921,0.3890595885621906,0.9662036106827827,0.5772319989793429,0.3891197877150021,0.966351786694345,0.00014817601156222326,0.0001533589917527967,0.020310615578951308,0.10155307789475654,True,True,0.394359324571305,14410, YES,0.5706731677055359,literal,220, ,0.014286522753536701,control, TRUE,7.438538159476593e-05,False,False,False
76,0,YES,0.2641258614767139,0.47909242657215145,0.7432182880488654,0.2642578622302812,0.4792248795352876,0.7434827417655687,0.00026445371670341666,0.000355822402322303,0.08363698808625086,0.4181849404312543,True,True,-0.595467798592533,5782, NO,0.4764241576194763,literal,720," 
",0.03731642663478851,control,,,False,False,False
77,1,NO,0.15116461160323524,0.7938051154312689,0.9449697270345041,0.15123039853802978,0.7939813349141396,0.9452117334521694,0.00024200641766525255,0.00025609965138747356,0.022961243551334637,0.11480621775667318,True,True,-1.6584685984464818,5782, NO,0.7874719500541687,literal,220, ,0.011058537289500237,control, FALSE,0.0001436253369320184,False,False,False
78,0,YES,0.15726639873264503,0.7868088634618289,0.9440752621944739,0.1573043999276834,0.7869135048939029,0.9442179048215863,0.00014264262711238818,0.00015109243174195645,0.03224994456423026,0.1612497228211513,True,True,-1.6100441770378686,5782, NO,0.777848482131958,literal,220, ,0.02348898909986019,control,,,False,False,False
79,1,NO,0.16431267179905262,0.7824665531331902,0.9467792249322429,0.16440344819672015,0.7826738276507381,0.9470772758474583,0.0002980509152153976,0.0003148050858812707,0.023455873155160734,0.11727936577580367,True,True,-1.5606800298437649,5782, NO,0.7762783169746399,literal,220, ,0.011879611760377884,control, FALSE,0.000173472028109245,False,False,False
80,1,NO,0.060025959817949115,0.895612077500175,0.9556380373181241,0.06004496764710182,0.8957092637029107,0.9557542313500125,0.00011619403188839472,0.0001215879102243339,0.021947622835924094,0.10973811417962047,True,True,-2.702730237708594,5782, NO,0.8891622424125671,literal,220, ,0.01603308878839016,control, FALSE,7.965640543261543e-05,False,False,False
81,1,NO,0.12742163279199303,0.8225025956924128,0.9499242284844058,0.12745407892894026,0.8226203886042107,0.950074467533151,0.00015023904874514327,0.00015815898177989218,0.020381373622155904,0.10190686811077952,True,True,-1.8648501076266863,5782, NO,0.8163918256759644,literal,220, ,0.01060307864099741,control, FALSE,9.464657341595739e-05,False,False,False
82,1,NO,0.04590259132282881,0.8473563481167048,0.8932589394395336,0.045943591379972254,0.8474604008184348,0.893403992198407,0.00014505275887341518,0.0001623860142552025,0.03655967197408237,0.18279835987041188,True,True,-2.915599752811895,5782, NO,0.8389481902122498,literal,220, ,0.021167384460568428,control,,,False,False,False
