sample_idx,label_B,gold_yes_no,p_yes,p_no,literal_decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,answerlike_nonliteral_mass,answerlike_over_literal_ratio,control_mass,decidedness_floor,literal_above_floor,semantic_above_floor,lean,top1_token_id,top1_decoded,top1_prob,top1_class,top1_nonliteral_token_id,top1_nonliteral_decoded,top1_nonliteral_prob,top1_nonliteral_class,top1_answerlike_nl_decoded,top1_answerlike_nl_prob,answerlike_exceeds_literal,answerlike_materially_exceeds_literal,top1_is_answerlike_nonliteral
10,0,YES,0.9988613771598476,0.000824392011838041,0.9996857691716856,0.9988615213965537,0.0008244095632009562,0.9996859309597547,1.6178806906717258e-07,1.6183892384626629e-07,9.660376715312329e-09,4.8301883576561646e-08,True,True,7.099725125886869,51935,YES,0.9959904551506042,literal,1784,The,0.00017606759502086788,other,Yeah,8.264552775472112e-08,False,False,False
11,0,YES,0.9862697565044201,0.012140579047031527,0.9984103355514515,0.9862701223902891,0.012140613804056139,0.9984107361943453,4.0064289375951716e-07,4.012807955741266e-07,1.8705420441352194e-08,9.352710220676097e-08,True,True,4.397376421878818,51935,YES,0.9824809432029724,literal,1438,**,0.0008030855096876621,other,,,False,False,False
12,0,YES,0.9989331124917085,0.0007819629247445623,0.999715075416453,0.9989333387655763,0.0007820020591202677,0.9997153408246966,2.654082435535759e-07,2.654838864393581e-07,1.0399054362547651e-08,5.199527181273825e-08,True,True,7.152635771039751,51935,YES,0.9941834807395935,literal,1784,The,0.00012269198487047106,other,Yeah,1.3080168059786956e-07,False,False,False
13,1,NO,1.3688408527172792e-05,0.9911048497504218,0.991118538158949,1.3739974292555393e-05,0.9911053089456989,0.9911190489199915,5.107610425194718e-07,5.153379972775359e-07,1.5304469885706675e-08,7.652234942853337e-08,True,True,-11.190026154841773,16071,NO,0.982314944267273,literal,1438,**,0.006828888785094023,other,,,False,False,False
14,0,YES,0.9709153325842195,0.02775295584217463,0.9986682884263941,0.970915786670009,0.027753043967751887,0.9986688306377609,5.422113667585235e-07,5.429343987810891e-07,6.501024238544563e-08,3.2505121192722814e-07,True,True,3.554896916996711,51935,YES,0.9661293029785156,literal,1438,**,0.001096417079679668,other,Yeah,3.1955622148416296e-07,False,False,False
15,1,NO,0.026294414316117676,0.968326379558858,0.9946207938749757,0.026294482512702336,0.9683267894878939,0.9946212720005962,4.781256204813984e-07,4.807114665466153e-07,1.903914542794647e-08,9.519572713973234e-08,True,True,-3.606212666167071,16071,NO,0.9615241885185242,literal,1438,**,0.003929529804736376,other,,,False,False,False
16,1,NO,0.8309061189893683,0.16682464997208066,0.997730768961449,0.8309074393245021,0.1668253059120808,0.9977327452365828,1.9762751339827568e-06,1.980769958653162e-06,4.325260442019102e-08,2.162630221009551e-07,True,True,1.6055735543167815,51935,YES,0.8148924708366394,literal,1438,**,0.0013455543667078018,other,Yeah,8.70063956881495e-07,False,False,False
17,0,YES,0.9997143866113491,2.0567773980638665e-05,0.9997349543853298,0.9997145265586959,2.05713821493581e-05,0.9997350979408453,1.4355551544574387e-07,1.4359357429290502e-07,9.923953115440352e-09,4.961976557720176e-08,True,True,10.791499374142163,51935,YES,0.996697187423706,literal,1784,The,0.00013721887080464512,other,Yeah,1.1042455838605747e-07,False,False,False
18,1,NO,0.9745893688576466,0.024196621450508504,0.9987859903081551,0.9745898984862216,0.024196739020253995,0.9987866375064756,6.471983205186444e-07,6.479849805652206e-07,3.723624902048729e-08,1.8618124510243647e-07,True,True,3.695803208165488,51935,YES,0.9687538146972656,literal,1438,**,0.0004108141001779586,other,Yeah,3.5191726510674926e-07,False,False,False
19,1,NO,5.6557770275786345e-05,0.9910373932211033,0.9910939509913791,5.662951794915425e-05,0.9910381434843237,0.9910947730022729,8.220108937230205e-07,8.293975489415238e-07,1.9020327431621867e-08,9.510163715810933e-08,True,True,-9.77124492920645,16071,NO,0.9829006791114807,literal,1438,**,0.005405317060649395,other,,,False,False,False
20,1,NO,0.9167317995260795,0.08047775902537632,0.9972095585514559,0.9167324298691819,0.08047795962358925,0.9972103894927712,8.309413152475979e-07,8.332664966174424e-07,1.99270000465494e-08,9.9635000232747e-08,True,True,2.4328340926337813,51935,YES,0.9099040031433105,literal,1438,**,0.0018122862093150616,other,,,False,False,False
21,0,YES,0.99963655163371,0.0001219274904509495,0.9997584791241609,0.9996367294289932,0.00012194468359174633,0.9997586741125849,1.9498842398689415e-07,1.9503552913871148e-07,1.3122835006876966e-08,6.561417503438483e-08,True,True,9.011720507857122,51935,YES,0.9942280054092407,literal,1784,The,0.00013475683226715773,other,Yeah,1.1634264041049391e-07,False,False,False
22,1,NO,0.9942886503754318,0.005034081512519369,0.9993227318879512,0.99428894733048,0.00503414204490489,0.9993230893753849,3.574874338531212e-07,3.577297127803197e-07,1.4639191923531579e-08,7.31959596176579e-08,True,True,5.2857964680573355,51935,YES,0.9891067147254944,literal,1784,The,0.0003068725345656276,other,Yeah,1.8934349554911023e-07,False,False,False
23,0,YES,0.9892557863441134,0.009783046242595083,0.9990388325867084,0.9892562741039853,0.009783124479884376,0.9990393985838697,5.65997161144209e-07,5.665417025669871e-07,3.188058092503996e-08,1.594029046251998e-07,True,True,4.616302017074606,51935,YES,0.9829525947570801,literal,1438,**,0.0006257439381442964,other,Yeah,3.2008017569751246e-07,False,False,False
24,1,NO,0.0013635823903176414,0.9922080410568211,0.9935716234471388,0.0013636255407531782,0.9922085691248002,0.9935721946655534,5.712184145389029e-07,5.749141793694691e-07,2.591730684549335e-08,1.2958653422746674e-07,True,True,-6.589817456285099,16071,NO,0.9834122657775879,literal,1438,**,0.003437616629526019,other,,,False,False,False
25,0,YES,0.9997936178623235,8.9954442351892e-06,0.9998026133065586,0.9997937263719687,8.999214477893306e-06,0.9998027255864467,1.1227988798333686e-07,1.1230205491462314e-07,4.655835141598709e-09,2.3279175707993544e-08,True,True,11.618585790274858,51935,YES,0.996290922164917,literal,1784,The,0.000146009202580899,other,Yeah,6.438381916495928e-08,False,False,False
26,0,YES,0.829139848145644,0.1667977649208514,0.9959376130664954,0.8291406088248477,0.16679801592417612,0.9959386247490238,1.0116825284515026e-06,1.0158091382215484e-06,3.753948707547065e-08,1.8769743537735326e-07,True,True,1.6036067458120389,51935,YES,0.8230653405189514,literal,1438,**,0.0017450542654842138,other,,,False,False,False
27,0,YES,0.9977081696626273,0.0016335344961297316,0.999341704158757,0.9977083523103636,0.001633548981196744,0.9993419012915603,1.971328031700827e-07,1.9726266035902957e-07,1.5585149966414235e-08,7.792574983207118e-08,True,True,6.414714748010392,51935,YES,0.9938210844993591,literal,1438,**,0.0003548916429281235,other,Yeah,1.2872685317688592e-07,False,False,False
28,0,YES,0.9984088181496666,0.001183155013439998,0.9995919731631067,0.9984090453317113,0.0011831760336811718,0.9995922213653924,2.48202285898219e-07,2.48303600430892e-07,7.637117178001663e-09,3.8185585890008314e-08,True,True,6.737978218416983,51935,YES,0.9938914775848389,literal,1784,The,0.00018997325969394296,other,Yeah,1.7734129187374492e-07,False,False,False
29,0,YES,0.9993759066788575,0.00032699621101728505,0.9997029028898747,0.9993760347530289,0.0003270015381738326,0.9997030362912028,1.3340132803654546e-07,1.3344097296398537e-07,3.4680596196981263e-09,1.7340298098490633e-08,True,True,8.024937683031673,51935,YES,0.9975190162658691,literal,1784,The,0.00010695427772589028,other,Yeah,7.595618711775387e-08,False,False,False
30,1,NO,0.3964783112393597,0.5942205707384659,0.9906988819778256,0.3964791538478454,0.5942214931502884,0.9907006469981338,1.7650203080811284e-06,1.7815910971429097e-06,3.6245642410148696e-08,1.8122821205074348e-07,True,True,-0.40462924259744815,16071,NO,0.5877847075462341,literal,1438,**,0.006328800227493048,other,,,False,False,False
31,0,YES,0.9962314921280395,0.002395947433728821,0.9986274395617684,0.9962319686120842,0.002396023760864656,0.9986279923729489,5.528111805435753e-07,5.535709901844552e-07,2.8984821130240243e-08,1.4492410565120122e-07,True,True,6.030200911143519,51935,YES,0.9874318838119507,literal,1784,The,0.000758230744395405,other,,,False,False,False
32,1,NO,1.3718171972311954e-05,0.9944833508929823,0.9944970690649546,1.3739994764549432e-05,0.9944836699601034,0.9944974099548679,3.408899131959373e-07,3.4277618687850794e-07,9.150375292109678e-09,4.575187646054839e-08,True,True,-11.191257187806437,16071,NO,0.9868048429489136,literal,1784,The,0.002563432790338993,other,,,False,False,False
33,0,YES,0.9997556375165875,1.6228424122323797e-05,0.9997718659407098,0.9997557168787159,1.62313121804767e-05,0.9997719481908963,8.225018653383709e-08,8.226895488446844e-08,6.556108049647432e-09,3.278054024823716e-08,True,True,11.028501823779152,51935,YES,0.9975491166114807,literal,1784,The,0.00016309072088915855,other,Yeah,5.6890275601517715e-08,False,False,False
34,1,NO,0.0004976917711445386,0.9892550979831972,0.9897527897543418,0.0004977834963130527,0.9892558360107724,0.9897536195070854,8.297527436301132e-07,8.383434249637822e-07,1.813370858263987e-08,9.066854291319935e-08,True,True,-7.594726558646605,16071,NO,0.9821906089782715,literal,1438,**,0.004548444878309965,other,,,False,False,False
35,0,YES,0.9926190612476775,0.006839637870600505,0.999458699118278,0.9926193225265597,0.006839679047856546,0.9994590015744163,3.0245613829678615e-07,3.026199467407836e-07,1.719112454849693e-08,8.595562274248466e-08,True,True,4.9776121788379735,51935,YES,0.9871054887771606,literal,1784,The,0.00022058479953557253,other,Yeah,1.949586447835827e-07,False,False,False
36,0,YES,0.8760942679829924,0.12073708389409556,0.9968313518770879,0.8760958529983055,0.12073796146700796,0.9968338144653135,2.4625882254434513e-06,2.4704161047967273e-06,3.8603717408274465e-08,1.9301858704137232e-07,True,True,1.9818583758611636,51935,YES,0.8607044219970703,literal,1784,The,0.001489404123276472,other,Yeah,7.922081977085327e-07,False,False,False
37,1,NO,0.669736648382667,0.32511218684329823,0.9948488352259652,0.669737713784679,0.32511263960887765,0.9948503533935567,1.518167591529582e-06,1.526028415346893e-06,5.482948613155444e-08,2.7414743065777217e-07,True,True,0.7227142599464963,51935,YES,0.6557947993278503,literal,1784,The,0.002256856532767415,other,,,False,False,False
38,0,YES,0.9997824043782964,2.5040809118361298e-05,0.9998074451874147,0.9997824983302771,2.504409393541114e-05,0.9998075424242125,9.723679775972393e-08,9.725552477907065e-08,9.938749392155778e-09,4.969374696077889e-08,True,True,10.594786039987957,51935,YES,0.9971495270729065,literal,1784,The,8.457645890302956e-05,other,Yeah,6.913327865731844e-08,False,False,False
39,1,NO,0.0007056093503999342,0.9940912401413967,0.9947968494917967,0.0007056483665117807,0.9940917556806578,0.9947974040471695,5.545553728568747e-07,5.574558998052473e-07,1.2182888971605047e-08,6.091444485802523e-08,True,True,-7.250522514591328,16071,NO,0.991212785243988,literal,1438,**,0.0026984545402228832,other,,,False,False,False
40,0,YES,0.9997251785177319,0.00011022852600881202,0.9998354070437407,0.999725320740749,0.00011024086964417021,0.9998355616103932,1.5456665243225787e-07,1.5459209720255077e-07,1.2122235270800615e-08,6.061117635400308e-08,True,True,9.112679969715119,51935,YES,0.9956032037734985,literal,1784,The,7.222989370347932e-05,other,Yeah,8.197049083946695e-08,False,False,False
41,1,NO,0.018614374471770834,0.9767722536474381,0.995386628119209,0.018614523279386456,0.9767728568278885,0.995387380107275,7.519880659451905e-07,7.554733454337014e-07,2.5049324814375763e-08,1.2524662407187881e-07,True,True,-3.9603194136738433,16071,NO,0.972041130065918,literal,1438,**,0.003192001488059759,other,,,False,False,False
42,1,NO,0.9987089963684443,0.0009506494372435783,0.9996596458056879,0.9987091948269678,0.000950674012786098,0.999659868839754,2.2303406588229242e-07,2.2311000230737073e-07,1.5912102939129546e-08,7.956051469564773e-08,True,True,6.957073350033418,51935,YES,0.9948329925537109,literal,1784,The,0.00019618934311438352,other,Yeah,1.5302258304927818e-07,False,False,False
43,1,NO,3.218155096831247e-05,0.985246335719661,0.9852785172706293,3.220957937414896e-05,0.985246779095406,0.9852789886747801,4.7140415093486504e-07,4.784476091498736e-07,1.5592363606458704e-08,7.796181803229352e-08,True,True,-10.329253607783622,16071,NO,0.9789363145828247,literal,1438,**,0.013324328698217869,other,,,False,False,False
44,0,YES,0.9928450927058128,0.006443358197216871,0.9992884509030296,0.9928455104601671,0.00644341726043583,0.999288927720603,4.7681757316607684e-07,4.771570938653297e-07,1.0352527347622427e-08,5.1762636738112135e-08,True,True,5.037524789033785,51935,YES,0.9882778525352478,literal,1784,The,0.0003474407421890646,other,Yeah,2.626571244945808e-07,False,False,False
45,0,YES,0.9907649172265689,0.008638976863322432,0.9994038940898913,0.9907652517812761,0.008639029694126268,0.9994042814754023,3.8738551097931455e-07,3.876165715084468e-07,3.022897850876242e-08,1.511448925438121e-07,True,True,4.74219313113465,51935,YES,0.9855095744132996,literal,1438,**,0.00027839449467137456,other,Yeah,2.4223766104114475e-07,False,False,False
46,1,NO,8.294732191903124e-05,0.9928727912185474,0.9929557385404665,8.303878968993783e-05,0.992873845532065,0.992956884321755,1.1457812885354542e-06,1.153909730376929e-06,1.2175980913953468e-08,6.087990456976734e-08,True,True,-9.390152086615755,16071,NO,0.9853339195251465,literal,1784,The,0.0038424325175583363,other,,,False,False,False
47,0,YES,0.9994089755018551,0.0004034328363828053,0.9998124083382379,0.9994091182600234,0.00040344798559106875,0.9998125662456145,1.5790737646565443e-07,1.5793700413071305e-07,1.4896589472095036e-08,7.448294736047519e-08,True,True,7.814909334992228,51935,YES,0.9956802129745483,literal,1784,The,9.72034758888185e-05,other,Yeah,1.0526034088798042e-07,False,False,False
48,1,NO,0.6489834501729064,0.3446078275563572,0.9935912777292636,0.6489854461168013,0.3446096617988149,0.9935951079156162,3.830186352751002e-06,3.854891280350653e-06,7.018497552995239e-08,3.5092487764976197e-07,True,True,0.6330001771324663,51935,YES,0.6346086859703064,literal,1784,The,0.003489936701953411,other,,,False,False,False
49,1,NO,0.012117200502575587,0.9815760310051949,0.9936932315077704,0.012117580858474359,0.9815785758988096,0.993696156757284,2.925249513432903e-06,2.943815476124664e-06,1.018594011722516e-07,5.09297005861258e-07,True,True,-4.394533502400571,16071,NO,0.9723191857337952,literal,1784,The,0.003094678744673729,other,,,False,False,False
50,1,NO,0.001192486944207996,0.9931187114196236,0.9943111983638316,0.0011925392076484493,0.993119765197385,0.9943123044050335,1.106041201884703e-06,1.1123692498935205e-06,2.4553929003797517e-08,1.2276964501898758e-07,True,True,-6.724809208852524,16071,NO,0.9861381649971008,literal,1438,**,0.0039676399901509285,other,,,False,False,False
51,1,NO,0.8686957399098034,0.129553213127882,0.9982489530376855,0.8686963688486128,0.12955363201040662,0.9982500008590194,1.0478213339946942e-06,1.0496593367878416e-06,2.2755998483073694e-08,1.1377999241536847e-07,True,True,1.902901228341375,51935,YES,0.8604232668876648,literal,1438,**,0.001007452025078237,other,Yeah,4.2389996224301285e-07,False,False,False
52,1,NO,0.003667654128566844,0.9888756172760423,0.9925432714046092,0.0036677960149371744,0.9888765661292556,0.9925443621441927,1.0907395834526435e-06,1.0989340363056118e-06,1.9908620963803163e-08,9.954310481901581e-08,True,True,-5.597016301625834,16071,NO,0.980250895023346,literal,1438,**,0.0034805263858288527,other,,,False,False,False
53,1,NO,0.011388222434266959,0.9808332044638931,0.9922214268981601,0.011388308754312106,0.9808338982409232,0.9922222069952352,7.800970751548775e-07,7.862126880222527e-07,5.293307814167749e-08,2.646653907083874e-07,True,True,-4.455822717428622,16071,NO,0.973272442817688,literal,1438,**,0.006160537246614695,other,,,False,False,False
54,1,NO,0.0006053997828944085,0.9907024767159751,0.9913078764988695,0.0006054873778688785,0.99070335790152,0.9913088452793889,9.687805193595423e-07,9.772751153568052e-07,2.69424695600727e-08,1.347123478003635e-07,True,True,-7.400280503300423,16071,NO,0.9828070402145386,literal,1438,**,0.0042092641815543175,other,,,False,False,False
55,1,NO,0.00880608894653101,0.9817966636140499,0.990602752560581,0.00880619094540116,0.9817975575794996,0.9906037485249007,9.959643199263247e-07,1.0054124293031538e-06,4.900377376206104e-08,2.450188688103052e-07,True,True,-4.713940815315763,16071,NO,0.9723821878433228,literal,1438,**,0.006974418181926012,other,,,False,False,False
56,0,YES,0.9976910381669555,0.0018819113220699206,0.9995729494890254,0.99769131816919,0.0018819427999412746,0.9995732609691312,3.1148010581469814e-07,3.1161318038260697e-07,1.5390937780310853e-08,7.695468890155427e-08,True,True,6.2731557257880795,51935,YES,0.9942089319229126,literal,1438,**,0.000181331648491323,other,Yeah,1.816048040836904e-07,False,False,False
57,1,NO,0.18064210731895258,0.8068852388114159,0.9875273461303685,0.18064256909735918,0.8068860279817447,0.9875285970791039,1.2509487353468418e-06,1.2667484503074184e-06,7.853504241575022e-08,3.926752120787511e-07,True,True,-1.4966636847980401,16071,NO,0.7938334345817566,literal,1438,**,0.007310952991247177,other,,,False,False,False
58,0,YES,0.999675039922951,0.00013139587062093065,0.999806435793572,0.9996751519754713,0.00013140269346240542,0.9998065546689338,1.1887536183953535e-07,1.1889837630939126e-07,2.4810063626607643e-08,1.2405031813303822e-07,True,True,8.936970857930282,51935,YES,0.9967787861824036,literal,1784,The,8.587641059421003e-05,other,Yeah,8.016618835426925e-08,False,False,False
59,1,NO,0.9911472681221722,0.007972587571103326,0.9991198556932755,0.9911476974101767,0.00797264434015004,0.9991203417503267,4.860570513169015e-07,4.864852285210899e-07,6.622875442161676e-09,3.311437721080838e-08,True,True,4.822854024749509,51935,YES,0.9845468401908875,literal,1784,The,0.000495807034894824,other,Yeah,2.6371779426881403e-07,False,False,False
60,1,NO,7.09406363605192e-05,0.9913125736818481,0.9913835143182086,7.101155110574253e-05,0.9913134705705756,0.9913844821216814,9.678034726693665e-07,9.762150153716662e-07,2.197848727052895e-08,1.0989243635264475e-07,True,True,-9.544941742168117,16071,NO,0.9843325614929199,literal,1438,**,0.005945227108895779,other,,,False,False,False
61,1,NO,9.212933626611894e-05,0.9939262774562534,0.9940184067925195,9.215942251159472e-05,0.9939270013333547,0.9940191607558663,7.539633467174665e-07,7.585003874831068e-07,2.841649096404029e-08,1.4208245482020145e-07,True,True,-9.286224885709624,16071,NO,0.9870361685752869,literal,1438,**,0.0037893960252404213,other, nope,3.090968618835177e-07,False,False,False
62,1,NO,0.0017527144051807525,0.990442155864012,0.9921948702691927,0.0017527670423303162,0.9904427745581686,0.9921955416004989,6.713313063140024e-07,6.766123535106197e-07,2.49552012935828e-08,1.24776006467914e-07,True,True,-6.336985790023442,16071,NO,0.9845728278160095,literal,1438,**,0.005946678575128317,other,,,False,False,False
63,0,YES,0.403170975179032,0.5932552423951595,0.9964262175741915,0.4031715264849006,0.5932557443032724,0.9964272707881731,1.0532139815192678e-06,1.0569914389480101e-06,2.3746187865602473e-08,1.1873093932801237e-07,True,True,-0.38626400401169375,16071,NO,0.5897984504699707,literal,1438,**,0.0019982680678367615,other,,,False,False,False
64,0,YES,0.9950883317092014,0.003923892655086066,0.9990122243642875,0.9950887389084495,0.003923952554750309,0.9990126914631998,4.6709891233917276e-07,4.675607574636106e-07,3.068347908617439e-08,1.5341739543087193e-07,True,True,5.53574732321497,51935,YES,0.9898132681846619,literal,1784,The,0.0004609993193298578,other,Yeah,2.7141578584632953e-07,False,False,False
65,0,YES,0.9852966697483136,0.013505667459409312,0.9988023372077229,0.9852969162362973,0.013505729036403038,0.9988026452727004,3.0806497739934043e-07,3.084343777774636e-07,2.351370249518027e-08,1.1756851247590135e-07,True,True,4.289833374156773,51935,YES,0.9804598093032837,literal,1438,**,0.0007647331221960485,other,,,False,False,False
66,0,YES,0.020140522575430975,0.9696023590166555,0.9897428815920865,0.020141010180445097,0.9696038092634559,0.989744819443901,1.937851814521632e-06,1.957934581357565e-06,4.207351629412431e-08,2.1036758147062155e-07,True,True,-3.8741522141473417,16071,NO,0.9580833315849304,literal,1438,**,0.004300300031900406,other,,,False,False,False
67,1,NO,0.3620418106836283,0.6320505147351476,0.9940923254187759,0.36204269576222536,0.63205156969684,0.9940942654590653,1.940040289287594e-06,1.9515695269755993e-06,4.824930039108432e-08,2.412465019554216e-07,True,True,-0.5572096150476675,16071,NO,0.6248839497566223,literal,1784,The,0.0029856455512344837,other,,,False,False,False
68,0,YES,0.18898368731719906,0.8056949816458097,0.9946786689630087,0.18898409195933755,0.8056954871739552,0.9946795791332927,9.101702840806303e-07,9.150395122371713e-07,2.7568337606873538e-08,1.3784168803436768e-07,True,True,-1.4500445353518172,16071,NO,0.7974921464920044,literal,1784,The,0.0021374146454036236,other,,,False,False,False
69,0,YES,0.9471525146849622,0.049780804098443515,0.9969333187834057,0.9471534903003972,0.04978112124886024,0.9969346115492574,1.2927658517194076e-06,1.2967425477332998e-06,4.126261575708465e-08,2.0631307878542326e-07,True,True,2.9458306807022954,51935,YES,0.9366459846496582,literal,1784,The,0.001546594430692494,other,Yeah,6.3073036926653e-07,False,False,False
70,0,YES,0.000643267912399853,0.9888844679133316,0.9895277358257315,0.0006433435250789833,0.9888852688667265,0.9895286123918055,8.765660739921063e-07,8.858428543800623e-07,3.547739495785775e-08,1.7738697478928876e-07,True,True,-7.337771487663356,16071,NO,0.9771187901496887,literal,1438,**,0.00794154778122902,other,,,False,False,False
71,0,YES,0.5415698382697869,0.4530174953784565,0.9945873336482434,0.5415707838227279,0.45301801359394467,0.9945887974166726,1.4637684292479359e-06,1.4717344367122497e-06,3.933020850895746e-08,1.966510425447873e-07,True,True,0.17854128411680426,51935,YES,0.5294094681739807,literal,1438,**,0.003197557060047984,other,Yeah,6.979937552387128e-07,False,False,False
72,0,YES,0.9997622573519895,8.065331851309759e-05,0.9998429106705027,0.9997623454944333,8.065594495395808e-05,0.9998430014393873,9.076888472590005e-08,9.078314578940176e-08,5.291971908502005e-09,2.6459859542510026e-08,True,True,9.42511282383497,51935,YES,0.9978606104850769,literal,1784,The,8.203277684515342e-05,other,Yeah,6.811001185269561e-08,False,False,False
73,0,YES,0.9991365411658588,0.0003415016105185481,0.9994780427763774,0.9991367831992093,0.0003415307870144907,0.9994783139862238,2.71209846430096e-07,2.713514802953768e-07,2.3194851186378217e-08,1.1597425593189109e-07,True,True,7.981294328194542,51935,YES,0.995445728302002,literal,1438,**,0.0002600687148515135,other,Yeah,1.681659256291823e-07,False,False,False
74,1,NO,0.015504524439018397,0.9762108711463161,0.9917153955853345,0.015504731359751452,0.9762117613487428,0.9917164927084943,1.0971231596246892e-06,1.106288320730506e-06,3.977786999647153e-08,1.9888934998235765e-07,True,True,-4.142546738892747,16071,NO,0.9630779027938843,literal,1784,The,0.0035280995070934296,other,,,False,False,False
75,0,YES,0.9991828083940959,0.0003147193682425704,0.9994975277623385,0.9991829608602596,0.0003147382416127545,0.9994976991018724,1.713395339297309e-07,1.7142567057001483e-07,1.1357828936029914e-08,5.6789144680149576e-08,True,True,8.063011681823587,51935,YES,0.9955537915229797,literal,1438,**,0.00029015910695306957,other,Yeah,9.215732887923878e-08,False,False,False
76,0,YES,0.9475780574896167,0.0512531577145881,0.9988312152042047,0.947578636907334,0.051253343760507684,0.9988319806678417,7.654636369701927e-07,7.663593461220559e-07,1.856607167318966e-08,9.28303583659483e-08,True,True,2.9171320860560224,51935,YES,0.9398658275604248,literal,1438,**,0.0006077371654100716,other,Yeah,3.578084033506457e-07,False,False,False
77,1,NO,6.03266602623464e-05,0.9952115919101314,0.9952719185703938,6.0349012118864195e-05,0.995212179223433,0.9952725282355518,6.096651580225752e-07,6.125613981938692e-07,3.059291104519247e-08,1.5296455522596236e-07,True,True,-9.710936499049282,16071,NO,0.9888247847557068,literal,1438,**,0.0030984196346253157,other,,,False,False,False
78,0,YES,0.9990592493291066,0.00047056297988677713,0.9995298123089934,0.9990594074017718,0.00047057649559842916,0.9995299838973702,1.7158837686084943e-07,1.7166909355556552e-07,8.390793237622028e-09,4.195396618811014e-08,True,True,7.660639554960641,51935,YES,0.996119499206543,literal,1784,The,0.0002369555295445025,other,Yeah,9.513674115169124e-08,False,False,False
