sample_idx,label_B,gold_yes_no,p_yes,p_no,literal_decidedness,semantic_yes_mass,semantic_no_mass,semantic_decidedness,answerlike_nonliteral_mass,answerlike_over_literal_ratio,control_mass,decidedness_floor,literal_above_floor,semantic_above_floor,lean,top1_token_id,top1_decoded,top1_prob,top1_class,top1_nonliteral_token_id,top1_nonliteral_decoded,top1_nonliteral_prob,top1_nonliteral_class,top1_answerlike_nl_decoded,top1_answerlike_nl_prob,answerlike_exceeds_literal,answerlike_materially_exceeds_literal,top1_is_answerlike_nonliteral
64,0,YES,0.11207221429037872,0.00029376548439513997,0.11236597977477386,0.11208323174607132,0.00029378375220266375,0.11237701549827399,1.1035723500113002e-05,9.821231944253041e-05,0.0024754278256821525,0.012377139128410763,True,True,5.944116932653114,2014, To,0.8726721405982971,other,2014, To,0.8726721405982971,other, True,6.672971267107641e-06,False,False,False
65,0,YES,0.06292323009569145,0.0014469828341802833,0.06437021292987173,0.06292787159326112,0.0014470431656270753,0.0643749147588882,4.701829016474468e-06,7.304355232748548e-05,0.0019352076152500475,0.009676038076250237,True,True,3.7724348282082496,2014, To,0.9124374985694885,other,2014, To,0.9124374985694885,other,,,False,False,False
66,0,YES,0.00045585882570708947,0.5082098632389505,0.5086657220646575,0.000458379298505765,0.5082118346762163,0.5086702139747221,4.49191006459596e-06,8.830770130063893e-06,2.8523003572284247e-05,0.00014261501786142123,True,True,-7.016466586838812,5664, NO,0.48803436756134033,literal,2014, To,0.42401161789894104,other,,,False,False,False
67,1,NO,3.3006887061245993e-06,0.8332891221388792,0.8332924228275853,1.4052998392397429e-05,0.8333013124154558,0.8333153654138482,2.2942586262880397e-05,2.753245515545435e-05,0.00018126609849519312,0.0009063304924759656,True,True,-12.439004497840262,5664, NO,0.7224456071853638,literal,2014, To,0.11253532767295837,other, Correct,1.0731785550888162e-05,False,False,False
68,0,YES,0.10020386418926819,0.003877763662152728,0.10408162785142092,0.10020875876459237,0.0038778099083818535,0.10408656867297422,4.940821553313284e-06,4.7470640643384524e-05,0.0016808371806506912,0.008404185903253456,True,True,3.2519481406894153,2014, To,0.8854886889457703,other,2014, To,0.8854886889457703,other,,,False,False,False
69,0,YES,0.0122704950348691,0.0024426410365916,0.0147131360714607,0.012275148588130818,0.0024427610479554975,0.014717909636086315,4.773564625614292e-06,0.00032444236241882177,0.0019577296992006493,0.009788648496003246,True,True,1.6141177567342508,2014, To,0.9484955072402954,other,2014, To,0.9484955072402954,other,,,False,False,False
70,0,YES,1.6087118762282693e-06,0.8463383903706028,0.846339999082479,2.541803010795872e-06,0.8463443541471133,0.8463468959501241,6.896867645075728e-06,8.149050798204804e-06,3.253602319581704e-05,0.0001626801159790852,True,True,-13.173240143730796,5664, NO,0.7667313814163208,literal,2014, To,0.07591669261455536,other,,,False,False,False
71,0,YES,0.4775845950241546,0.00031155745679272914,0.47789615248094736,0.4775965986214452,0.00031160563731614415,0.47790820425876135,1.2051777814003103e-05,2.5218403101672974e-05,0.024185257933533596,0.12092628966766798,True,True,7.334912809156777,2014, To,0.41873297095298767,other,2014, To,0.41873297095298767,other,,,False,False,False
72,0,YES,0.25031324058267046,0.003974048538703923,0.2542872891213744,0.25032846258117436,0.003974209896842473,0.25430267247801686,1.5383356642440784e-05,6.049597168460167e-05,0.0020645247285329296,0.010322623642664648,True,True,4.142927737520602,2014, To,0.6299759149551392,other,2014, To,0.6299759149551392,other,,,False,False,False
73,0,YES,0.576991095744404,0.0004655081877146597,0.5774566039321186,0.5770034667217884,0.00046554063837172166,0.57746900736016,1.2403428041396303e-05,2.1479411538350604e-05,0.007302869032737113,0.03651434516368557,True,True,7.1224524256013035,14080, YES,0.5088406801223755,literal,2014, To,0.2854337692260742,other,,,False,False,False
74,1,NO,0.0027186308761137923,0.07484668780799819,0.07756531868411198,0.0027189808206561153,0.07484742108689572,0.07756640190755185,1.0832234398583748e-06,1.3965306379644332e-05,7.581261193843064e-05,0.00037906305969215325,True,True,-3.3153134592572715,2014, To,0.9163134694099426,other,2014, To,0.9163134694099426,other,,,False,False,False
75,0,YES,0.17083370026284683,0.004802733142151516,0.17563643340499835,0.17083950145192353,0.004802804102654432,0.17564230555457797,5.872149579575953e-06,3.343355057794541e-05,0.0059039964690190995,0.029519982345095497,True,True,3.5715054095404164,2014, To,0.7755414247512817,other,2014, To,0.7755414247512817,other,,,False,False,False
76,0,YES,0.12750842444796717,0.0010547688608821687,0.12856319330884936,0.1275112872412038,0.0010547891195383798,0.1285660763607422,2.8830518928459224e-06,2.2425173322507025e-05,0.002001155656821872,0.010005778284109361,True,True,4.794860781863886,2014, To,0.848312258720398,other,2014, To,0.848312258720398,other,,,False,False,False
77,1,NO,1.230721553667144e-06,0.7935138153547321,0.7935150460762858,1.7433918635502162e-06,0.7935181806075423,0.7935199239994059,4.877923120157621e-06,6.147234566348317e-06,0.00031926844639053873,0.0015963422319526938,True,True,-13.376624790539662,5664, NO,0.7306275963783264,literal,2014, To,0.15555959939956665,other,,,False,False,False
78,0,YES,0.26669338318066593,0.00028416360220978945,0.2669775467828757,0.2667038122833397,0.00028421410075111944,0.26698802638409086,1.0479601215061004e-05,3.925274369077834e-05,0.008998807795391419,0.04499403897695709,True,True,6.844304759956784,2014, To,0.6951252222061157,other,2014, To,0.6951252222061157,other,,,False,False,False
79,1,NO,6.337590939993476e-06,0.23538467421907372,0.2353910118100137,6.523380615788214e-06,0.23539303955734286,0.23539956293795866,8.551127944900802e-06,3.632733416262511e-05,5.723688547611375e-05,0.00028618442738056874,True,True,-10.522477490312685,2014, To,0.7027321457862854,other,2014, To,0.7027321457862854,other, False,7.008376996964216e-06,False,False,False
80,1,NO,1.2265401414020966e-06,0.9398062817024471,0.9398075082425885,3.4750677439179e-06,0.9398098445117434,0.9398133195794873,5.811336898939873e-06,6.1835395524844195e-06,5.2095409434537986e-05,0.0002604770471726899,True,True,-13.549230921816008,5664, NO,0.8895894885063171,literal,576, The,0.04360339790582657,other, Correct,2.2431706838688115e-06,False,False,False
81,1,NO,0.007110022942677929,0.21603238297199145,0.22314240591466938,0.007110475778234717,0.2160332719706763,0.223143747748911,1.3418342416039654e-06,6.013353831620372e-06,0.0006338667673557613,0.0031693338367788063,True,True,-3.413922846849502,2014, To,0.7426211833953857,other,2014, To,0.7426211833953857,other,,,False,False,False
82,1,NO,1.4695163789634966e-06,0.8012461646536204,0.8012476341699993,1.8438713067225612e-06,0.801248535743172,0.8012503796144788,2.7454444792738497e-06,3.4264618854292346e-06,9.211903355594881e-05,0.00046059516777974404,True,True,-13.208989467249408,5664, NO,0.7377577424049377,literal,2014, To,0.17523281276226044,other,,,False,False,False
