sample_id,contradiction,chain_length,next_token,dh_jn_l2,signed_proj_raw_top1,signed_proj_raw_top2,signed_proj_raw_top3,abs_proj_top1_over_l2
21,False,5,"
",40.6769905090332,-9.226873550339716,10.464398704904765,-4.627485623211804,0.22683274831425904
22,False,5,"
",40.628135681152344,-9.203399397585784,10.298380550951737,-4.409637761187495,0.2265277311711019
23,True,5,"
",44.76726150512695,-9.65915547820308,10.322367260440314,-4.104860837812556,0.21576382278990403
24,False,2,"
",43.55209732055664,-10.633997537014679,11.098158904235753,-4.337919040522139,0.24416728909105836
25,False,2,"
",42.7065315246582,-9.633709335465678,10.83124684628099,-4.395864839015991,0.2255792964568134
26,False,2,"
",43.20603942871094,-10.48270773536958,11.046091432342454,-4.208800820192461,0.24262135280049368
27,True,5,"
",44.885589599609375,-8.936775175031425,9.982198388352456,-4.146482673969878,0.19910120942444495
28,True,2,"
",46.8118782043457,-7.637363453943017,9.431406982333739,-4.490213046700255,0.16315011802320079
29,False,5,"
",40.887229919433594,-9.278312756098456,10.317769606445783,-4.4626723052591295,0.22692446454206489
30,False,5,"
",41.39082717895508,-8.943727045349256,10.404773455548423,-4.546093795737037,0.21607993014150326
31,False,5,"
",40.2375602722168,-9.106943508245273,9.700029791631923,-4.054421276705503,0.2263294157650705
32,True,2,"
",47.30718994140625,-7.2238316177184405,9.469858527812658,-4.693602007598431,0.1527005012694786
33,True,2,"
",44.98725509643555,-6.485538898730381,9.418767050479822,-4.936703970843135,0.14416391675405485
34,True,2,"
",45.87489700317383,-7.646385549122431,9.677389599887029,-4.622099762451493,0.16667907828930387
35,True,2,"
",47.366607666015625,-6.973684318062697,9.21016366579808,-5.177713668705196,0.1472278607583591
36,True,5,"
",44.6562614440918,-8.576477074422595,9.944976442808892,-4.497859760069159,0.19205542060749672
37,True,5,"
",45.44264602661133,-8.609975327128254,10.441681285266704,-4.827378069596746,0.1894690578111865
38,False,5,"
",40.59783935546875,-8.823006836490556,9.91129785087631,-4.300245205962378,0.21732700499688826
39,False,5,"
",39.933841705322266,-8.835660316573291,9.622821927524441,-4.308461227708643,0.22125745831695362
40,False,2,"
",44.63494873046875,-10.094218210220914,10.952698912122855,-4.458707532302396,0.2261505501250363
41,False,5,"
",41.250553131103516,-9.567336354312996,11.032626129758068,-4.671553189777831,0.2319323167348244
42,False,5,"
",41.49528121948242,-10.155728890960939,10.822184047414801,-4.118753286514254,0.2447441875913412
43,False,5,"
",40.65740966796875,-8.942771053610695,9.869425029563352,-4.432862505954502,0.21995427467269538
44,False,5,"
",41.05985641479492,-9.219102466892735,9.982205442151242,-4.271887014784192,0.22452836594792383
45,True,5,"
",45.77151107788086,-9.196559963506171,10.241227551013083,-4.112236339772448,0.20092323252859196
46,True,5,"
",45.19440841674805,-9.336710653135416,10.524896592791059,-4.0263146725626235,0.206589951726302
47,False,2,"
",42.28441619873047,-9.292746783374701,10.374564548934586,-4.682537475094074,0.21976765008834925
48,True,5,"
",43.961551666259766,-8.679718256853823,9.844012798629795,-4.285463492763757,0.19743885117448462
49,True,5,"
",45.48665237426758,-9.22349629096259,10.36444485428668,-4.4368676312456845,0.20277368875270693
50,True,5,"
",44.953712463378906,-9.143127834363321,10.214906908665156,-4.11938465739297,0.20338982774317782
51,False,5,"
",39.882415771484375,-9.251803612672514,10.083869381737108,-4.313628734697129,0.23197701126380327
52,True,2,"
",46.559879302978516,-7.809456307183955,9.494291586879903,-4.219680767378233,0.16772930737961764
53,False,5,"
",40.169132232666016,-8.922743515592437,10.076978081877876,-4.528620987528303,0.22212935703684789
54,False,5,"
",40.49391555786133,-8.45811150944515,9.647611614159025,-4.627653293758406,0.20887363923448093
55,True,5,"
",44.26994705200195,-8.107123461665736,9.683523213500585,-4.733404022397709,0.18312927847246674
56,True,2,"
",50.25204849243164,-8.826547677178828,10.698070790134333,-4.916685423948871,0.17564552972384026
57,True,5,"
",46.68610382080078,-9.36626674553386,11.221257170195193,-4.999987067110002,0.2006221547521963
58,True,2,"
",48.23050308227539,-7.418984664441991,9.718000216370488,-4.669079127517779,0.15382349737821976
59,False,2,"
",44.213462829589844,-10.20867496687772,10.727525780705193,-4.379777500394377,0.23089516888106032
60,True,2,"
",45.599178314208984,-7.918481751721812,10.101802251158722,-4.998629551348586,0.17365404475363097
61,False,2,"
",44.885684967041016,-10.434824506607747,11.032358531020456,-4.6622308247460245,0.23247555460603211
62,True,2,"
",46.97073745727539,-8.025516537181458,10.525486718743,-5.139996236797362,0.1708620509623547
63,False,2,"
",42.46366882324219,-10.399063475281789,10.87039248381159,-4.058343470484789,0.24489319372153368
64,True,2,"
",45.95709228515625,-7.277348381428997,9.55812926635742,-4.659886248795834,0.15835093169642683
65,True,5,"
",45.5606575012207,-8.604456731327577,10.268493280377516,-4.513639345359375,0.18885716763587426
66,False,5,"
",40.1409797668457,-9.136565440012657,10.157663499430207,-4.390128609428622,0.22761191911753503
67,False,2,"
",41.8856086730957,-9.52575277248673,10.446464599820539,-4.281609584525756,0.2274230475390619
68,False,5,"
",39.810760498046875,-9.190667715030276,9.882047490993546,-4.337134231291273,0.23085888337797733
69,False,2,"
",42.61278533935547,-10.016440270653856,10.814480869871904,-4.318538081379215,0.23505715927420415
70,True,2,"
",46.08678436279297,-7.79797602226699,10.387165625563627,-4.921101234562849,0.16920199857869828
71,True,2,"
",47.87194061279297,-8.6396954395926,9.864060930929046,-3.984974939272317,0.18047514533525594
72,True,2,"
",46.48460006713867,-7.538128140336491,9.841271547330434,-4.947961699585615,0.1621639882763926
73,False,2,"
",43.356998443603516,-9.315353802662777,10.406730555596473,-4.644590180550445,0.2148523684073336
74,False,5,"
",40.182796478271484,-8.962015706225596,9.902784254390408,-4.139380879685977,0.22303115989076144
75,True,5,"
",45.695838928222656,-9.576422421740322,11.067184047164073,-4.64866863234157,0.20956880640186204
76,False,2,"
",43.78696823120117,-9.984729224697775,11.083255611165434,-4.445677823574146,0.22802969988591668
77,True,2,"
",46.12595748901367,-7.300130128404167,9.1094783298156,-4.53309015508495,0.15826511851005137
78,True,5,"
",47.279300689697266,-8.622288470948314,9.998401517749924,-4.7988092575467505,0.18236920481374588
79,False,5,"
",39.83335494995117,-8.86091069553228,10.272410249002359,-4.270999650373404,0.22244952017331635
80,True,5,"
",44.158443450927734,-7.881434919942245,9.403348125257356,-4.239545389920902,0.178480813724398
81,True,2,"
",50.04618835449219,-8.496980316362713,10.517898214865475,-4.673954107633653,0.16978276659471186
82,True,2,"
",45.49204635620117,-6.921917061216499,9.449133580459367,-4.8989232964624225,0.15215664309762872
83,False,2,"
",44.38572311401367,-10.260141372332564,10.652299250913792,-4.384555167411489,0.2311585945317193
84,True,2,"
",44.92375183105469,-6.912563328351104,9.345183510727939,-5.03048082712256,0.15387324180606907
85,True,5,"
",45.89652633666992,-6.87822233810417,9.663850277558765,-5.3280029724773454,0.1498636800448598
86,True,5,"
",45.77865219116211,-8.892972330924454,10.260498218184335,-4.428073908185736,0.19426024806868122
87,False,5,"
",41.50352478027344,-10.340833969594613,10.906445180925894,-4.167892945418458,0.24915556026423757
88,False,2,"
",43.45372772216797,-10.32748308784494,10.687527626697221,-4.0789852197319645,0.23766621712761815
89,False,2,"
",42.933292388916016,-9.776238793656553,10.513989740674845,-4.387474562570773,0.2277076424764873
90,True,5,"
",45.31675720214844,-8.963952065416695,10.598731243965837,-4.570542649130401,0.1978065646977039
91,True,5,"
",44.32948684692383,-8.413675572152155,9.984354742224912,-4.509012729039361,0.18979862323213487
92,True,5,"
",45.00300598144531,-7.808853341658646,9.691599094412167,-4.943250567824498,0.17351848329555752
93,False,2,"
",41.96184539794922,-9.970647110812976,10.5725525223692,-4.267575636260847,0.23761221691352272
94,True,5,"
",46.32086181640625,-8.910606250268746,10.280978391849565,-4.335886301225427,0.19236702213285434
95,False,5,"
",41.089962005615234,-9.948996362045431,10.65320900925767,-4.141240310759897,0.24212717355790248
96,True,2,"
",45.611045837402344,-7.390725738307855,9.325187790848164,-4.846436853465569,0.16203806781012348
97,False,5,"
",42.62466812133789,-8.795991145276915,10.605502943224655,-4.850646954228429,0.2063591702395686
98,False,2,"
",42.99726867675781,-10.059837840155641,10.686641430650377,-4.281239990817879,0.23396457844239982
99,True,2,"
",46.717342376708984,-7.105884053068291,8.897723109038068,-4.519954734004083,0.1521037732787585
